#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#RIK, _2MASS, EWLi, e_EWLi, EWHa, e_EWHa, SpT, AV, D, _2M, Simbad, RA, DEC, MatchID, MatchRA, MatchDEC, pmRA, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@float, string, float, float, float, float, string, float, float, string, string, ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
RIK,_2MASS,EWLi,e_EWLi,EWHa,e_EWHa,SpT,AV,D,_2M,Simbad,RA,DEC,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d_,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
122,b'J16131008-2435248',0.649999976158142,0.0599999986588955,-7.67000007629395,0.330000013113022,b'M4.5',1,0,b'2M',b'Simbad',243.292041666667,-24.5902222222222,68335603,243.292014,-24.590237,-9.88834,-27.7493,13.727,STAR,2mass,0.10503627488784,20180610,,,328-083506,16131008-2435248,,J161310.07-243525.0,6049882622383888768,,,tmgaia,2.09013,2.09012,hsoy,NaN,NaN,,350.782802,19.010951,245.833635,-3.363867,18.957,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.901,0.026,11.252,0.022,10.959,0.021,AAA-222-111-000-0-0,15.7,10.813,0.024,10.596,0.02,10.376,0.084,8.915,0.477,14.9652,0.00150463,0.018,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.262232,NaN,0,NaN,,,NaN
155,b'J16160947-2243437',0.389999985694885,0.0199999995529652,-4.15000009536743,0.0399999991059303,b'M1.5',0.5,0,b'2M',b'Simbad',244.0395,-22.7288333333333,49586971,244.039468,-22.728834,-12.0913,-20.1065,13.059,STAR,2mass,0.106281103429244,20180610,,,337-079654,16160947-2243437,,J161609.46-224343.9,6050444159297360512,,,tmgaia,2.06682,2.06679,hsoy,NaN,NaN,,352.720979,19.779925,246.179027,-1.41082,17.665,0.162,15.642,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.479,0.024,10.72,0.023,10.513,0.019,AAA-222-111-000-0-0,23.6,10.398,0.023,10.257,0.021,10.179,0.071,8.936,NaN,14.1598,0.000981722,0.017,gaiaj,,3345,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.218983,NaN,0,NaN,,,NaN
189,b'J16203640-2123120',0.649999976158142,0.0399999991059303,-13.0100002288818,0.0900000035762787,b'M4.5',0.5,0,b'2M',b'Simbad',245.151708333333,-21.3866666666667,50059565,245.151698,-21.386695,-12.8419,-25.8938,12.8,STAR,2mass,0.107721032221969,20180610,,,344-080125,16203640-2123120,,J162036.39-212312.3,6244290086496854784,11495965,,tmgaia,2.05235,2.05235,hsoy,NaN,NaN,,354.514607,19.912498,246.965723,0.087539,17.671,0.162,16.709,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.942,0.022,10.307,0.022,10.016,0.021,AAA-222-111-000-0-0,10.8,9.849,0.023,9.626,0.021,9.452,0.057,8.707,NaN,14.0562,0.00093137,0.017,gaiaj,,2852,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.318613,NaN,0,NaN,,,NaN
9,b'J15530683-2247174',0.660000026226044,0.0299999993294477,-4.28000020980835,0.0599999986588955,b'M1.0',0.699999988079071,0,b'2M',b'Simbad',238.278458333333,-22.7881666666667,437437210,238.278488,-22.788179,-11.868,-23.9088,11.232,STAR,2mass,0.108011231295815,20180610,,,337-076574,15530683-2247174,,J155306.82-224717.6,6237342203801728256,11443825,,tmgaia,2.3029,2.30289,hsoy,NaN,NaN,,348.67733,23.535771,240.973962,-2.488582,15.084,0.118,13.632,0.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.684,0.022,8.972,0.049,8.677,0.021,AAA-212-111-000-0-0,33.5,8.481,0.023,8.372,0.019,8.298,0.023,7.997,NaN,12.3141,0.000400859,0.017,gaiaj,,3388,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.232522,NaN,0,NaN,,,NaN
162,b'J16171380-2251584',0.579999983310699,0.0399999991059303,-7.15000009536743,0.200000002980232,b'M4.5',0.400000005960464,0,b'2M',b'Simbad',244.3075,-22.86625,49744550,244.307527,-22.866233,-11.6125,-25.4331,13.603,STAR,2mass,0.108474423978808,20180610,,,336-081756,16171380-2251584,,J161713.79-225158.6,6050517723494978176,,,tmgaia,2.50945,2.50945,hsoy,NaN,NaN,,352.790531,19.50487,246.446308,-1.503302,18.667,0.162,17.067,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.8,0.026,11.133,0.024,10.858,0.023,AAA-222-111-000-0-0,7.1,10.692,0.023,10.48,0.021,10.418,0.093,8.799,NaN,14.8295,0.00139654,0.018,gaiaj,,2964,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.215618,NaN,0,NaN,,,NaN
164,b'J16172162-2325004',0.639999985694885,0.0299999993294477,-2,0.0700000002980232,b'M4.0',0.5,0,b'2M',b'Simbad',244.340125,-23.4167777777778,49745437,244.340096,-23.416793,-10.5348,-26.3874,13.48,STAR,2mass,0.110367361085504,20180610,,,333-084236,16172162-2325004,,J161721.61-232500.6,6050346852515635456,11492070,,tmgaia,2.14331,2.13805,hsoy,NaN,NaN,,352.381626,19.111054,246.570803,-2.040451,18.76,0.162,16.592,0.309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.753,0.026,11.069,0.024,10.798,0.024,AAA-222-111-000-0-0,10.9,10.64,0.024,10.474,0.021,10.397,0.089,8.399,0.334,14.664,0.0012772,0.018,gaiaj,,3068,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.297951,NaN,0,NaN,,,NaN
58,b'J16012902-2509069',0.340000003576279,0.0299999993294477,-129.460006713867,13.8999996185303,b'M3.5',0.300000011920929,1,b'2M',b'Simbad',240.370958333333,-25.1519166666667,66928783,240.370949,-25.151947,-16.0748,-35.1535,13.203,STAR,2mass,0.113356350843389,20180610,,,325-081855,16012902-2509069,,J160129.01-250907.2,6235906898751869952,13654933,,tmgaia,2.09024,2.0901,hsoy,NaN,NaN,,348.383625,20.507876,243.330805,-4.414255,16.633,0.327,15.898,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.186,0.029,10.472,0.026,10.084,0.024,AAA-222-111-000-0-0,26.7,9.628,0.024,9.19,0.02,7.235,0.018,5.341,0.033,14.5428,0.00119747,0.018,gaiaj,,3062,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.134443,NaN,0,NaN,,,NaN
149,b'J16153642-2622090',0.360000014305115,0.0299999993294477,-4.28999996185303,0.0799999982118607,b'M3.5',0,0,b'2M',b'Simbad',243.901791666667,-26.3692222222222,68643769,243.901781,-26.369192,NaN,NaN,12.971,STAR,2mass,0.114110077898452,20180610,,,319-084776,16153642-2622090,,J161536.41-262209.4,6048622337246461056,13668584,,tmmgaia,NaN,NaN,,NaN,NaN,,349.823244,17.387134,246.693192,-5.016987,17.386,0.246,16.343,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.224,0.027,10.52,0.029,10.239,0.026,AAA-222-111-000-0-0,11.1,10.025,0.023,9.859,0.021,9.571,0.051,8.295,0.275,14.1663,0.001,0.018,gaiaj,,2989,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.552516,NaN,0,NaN,,,NaN
13,b'J15550852-2318510',0.550000011920929,0.00999999977648258,-8.06999969482422,0.0399999991059303,b'M1.5',0.699999988079071,0,b'2M',b'Simbad',238.785541666667,-23.3141944444444,220608314,238.785508,-23.314202,-16.0089,-17.9947,12.617,STAR,2mass,0.114579143819203,20180610,,,334-078158,15550852-2318510,,J155508.50-231851.3,6237253658755201024,11448119,,tmgaia,2.28168,2.28168,hsoy,NaN,NaN,,348.647095,22.833217,241.540284,-2.906131,16.799,0.189,15.386,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.93,0.026,10.145,0.023,9.898,0.021,AAA-222-111-000-0-0,28.8,9.865,0.023,9.714,0.021,9.65,0.058,8.759,NaN,13.7785,0.000810352,0.018,gaiaj,,3269,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.20699,NaN,0,NaN,,,NaN
55,b'J16010896-2645104',0.469999998807907,0.0500000007450581,-5.38000011444092,0.189999997615814,b'M3.5',0,0,b'2M',b'Simbad',240.287375,-26.7529444444444,66923149,240.287359,-26.752916,-15.7945,-16.1399,13.426,STAR,2mass,0.114591636592337,20180610,,,317-082761,16010896-2645104,,J160108.95-264510.7,6043206246048669824,13654550,,tmgaia,2.09026,2.09012,hsoy,NaN,NaN,,347.137783,19.413539,243.574703,-5.998476,18.105,NaN,16.832,0.206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.508,0.026,10.856,0.026,10.597,0.024,AAA-222-111-000-0-0,21.4,10.405,0.023,10.19,0.02,9.836,0.083,8.129,0.239,14.7146,0.00131228,0.018,gaiaj,,2958,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.18175,NaN,0,NaN,,,NaN
59,b'J16015987-1843457',0.360000014305115,0.0199999995529652,-4.25,0.100000001490116,b'M2.5',0.899999976158142,0,b'2M',b'Simbad',240.4995,-18.7293611111111,9672801,240.499471,-18.729378,-11.502,-22.9678,12.917,STAR,2mass,0.116069934975748,20180610,,,357-075324,16015987-1843457,,J160159.86-184345.8,6247585185404411136,8821962,,tmgaia,1.97628,1.97627,hsoy,NaN,NaN,,353.438132,24.928807,242.1853,1.906612,17.376,0.091,15.759,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.224,0.023,10.422,0.026,10.184,0.025,AAA-222-111-000-0-0,31.5,10.029,0.023,9.905,0.021,9.86,0.065,8.546,NaN,14.0815,0.000943384,0.017,gaiaj,,3253,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.332706,NaN,0,NaN,,,NaN
173,b'J16190214-2138097',0.430000007152557,0.0199999995529652,-6.13000011444092,0.0500000007450581,b'M4.5',0.200000002980232,0,b'2M',b'Simbad',244.758958333333,-21.6360277777778,49866993,244.758946,-21.636058,-12.3549,-25.4183,13.068,STAR,2mass,0.116364944045216,20180610,,,342-079358,16190214-2138097,,J161902.13-213810.0,6244267958824631168,,,tmgaia,2.1377,2.13781,hsoy,NaN,NaN,,354.057987,20.019757,246.647536,-0.219792,17.252,0.162,16.151,0.904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.324,0.022,10.659,0.024,10.402,0.021,AAA-222-111-000-0-0,32.9,10.261,0.024,10.091,0.021,10.145,0.083,8.637,0.439,14.2623,0.00103464,0.017,gaiaj,,3222,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.292396,NaN,0,NaN,,,NaN
170,b'J16173138-2303360',0.239999994635582,0.0199999995529652,1.04999995231628,0.0299999993294477,b'K1.5',0,0,b'2M',b'Simbad',244.38075,-23.06,49744853,244.380785,-23.060005,-9.43707,-21.3691,9.248,STAR,2mass,0.117321039384358,20180610,,6793-00501-1,335-083667,16173138-2303360,,J161731.38-230336.2,6050373756192856064,11492333,,tmgaia,0.929842,0.583249,tgas,7.37074,0.254128,tgas,352.687068,19.324382,246.546176,-1.682555,10.816,0.078,10.091,0.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.514,0.034,8.085,0.051,7.967,0.027,AAA-111-111-000-0-0,8.6,7.866,0.027,7.878,0.021,7.863,0.021,7.882,0.226,9.79235,0.000345996,0.021,gaiaj,tplx,5264,183,3.89701,0.292686,NaN,NaN,1.7708,0.234905,0.901409,0.111411,0.162335,0.0646037,GIANT,2.169188,0.5755062,135.6715,4.52178,0.253273,NaN,131,0.01639276,,,NaN
196,b'J16214853-2517266',0.479999989271164,0.00999999977648258,-1.21000003814697,0.0299999993294477,b'M0.0',1.39999997615814,0,b'2M',b'Simbad',245.45225,-25.2907222222222,391987874,245.452214,-25.290731,NaN,NaN,12.629,STAR,2mass,0.121364154533478,20180610,,,324-083556,16214853-2517266,,J162148.52-251726.8,6048990845440730752,13670747,,tmmgaia,NaN,NaN,,NaN,NaN,,351.645107,17.099097,247.8877,-3.716237,16.58,0.079,15.244,0.309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.052,0.021,10.229,0.022,9.974,0.023,AAA-222-111-000-0-0,21.1,9.819,0.023,9.793,0.02,9.814,0.086,8.442,NaN,13.7268,0.0008,0.017,gaiaj,,3216,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.926605,NaN,0,NaN,,,NaN
24,b'J15564769-1950077',0.600000023841858,0.0199999995529652,-3.11999988555908,0.0299999993294477,b'M2.0',0.300000011920929,0,b'2M',b'Simbad',239.198708333333,-19.8354444444444,12569193,239.198712,-19.835478,-9.95353,-21.0062,11.39,STAR,2mass,0.121436478847293,20180610,,,351-077380,15564769-1950077,,J155647.68-195007.8,6247030859745657728,8813982,,tmgaia,2.29563,2.29562,hsoy,NaN,NaN,,351.619145,25.040436,241.20309,0.577472,15.209,0.038,13.542,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.902,0.025,9.168,0.025,8.946,0.025,AAA-222-111-000-0-0,49.7,8.868,0.023,8.769,0.02,8.62,0.026,8.048,0.221,12.4359,0.000424504,0.018,gaiaj,,3487,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.205786,NaN,0,NaN,,,NaN
60,b'J16020039-2221237',0.660000026226044,0.0399999991059303,-4.23000001907349,0.0500000007450581,b'M1.0',0.699999988079071,0,b'2M',b'Simbad',240.501625,-22.3566388888889,9676822,240.501625,-22.356605,-10.9874,-25.0333,11.319,STAR,2mass,0.122000000028419,20180610,,,339-075560,16020039-2221237,,J160200.38-222124.0,6243234898930383360,11463470,,tmgaia,2.2408,2.24079,hsoy,NaN,NaN,,350.595138,22.40325,242.89798,-1.649936,15.131,0.068,13.699,0.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.824,0.021,9.101,0.023,8.842,0.022,AAA-222-111-000-0-0,18.2,8.752,0.022,8.65,0.02,8.516,0.027,8.027,0.215,12.3687,0.000411283,0.017,gaiaj,,3413,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.203382,NaN,0,NaN,,,NaN
168,b'J16172994-2451030',0.340000003576279,0.0199999995529652,-6.96999979019165,0.0399999991059303,b'M2.5',1.39999997615814,0,b'2M',b'Simbad',244.374791666667,-24.8508888888889,98234549,244.374787,-24.850855,-3.85834,-24.3888,12.769,STAR,2mass,0.122948736243708,20180610,,,326-081709,16172994-2451030,,J161729.93-245103.2,6049637156413725440,11492290,,tmgaia,2.3127,2.29402,hsoy,NaN,NaN,,351.292128,18.115316,246.849464,-3.447599,17.392,0.14,15.999,0.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.909,0.026,10.087,0.025,9.787,0.024,AAA-222-111-000-0-0,33.6,9.619,0.024,9.478,0.02,9.333,0.042,8.623,NaN,14.0258,0.000917175,0.018,gaiaj,,2963,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.451521,NaN,0,NaN,,,NaN
43,b'J15594426-2029232',0.689999997615814,0.189999997615814,-10.9499998092651,0.860000014305115,b'M5.0',0.600000023841858,1,b'2M',b'Simbad',239.934458333333,-20.4898333333333,12661718,239.934433,-20.489808,-12.1324,-25.783,13.437,STAR,2mass,0.124963014018384,20180610,,,348-079594,15594426-2029232,,J155944.25-202923.5,6246749487848999168,11458005,,tmgaia,1.9875,1.98747,hsoy,NaN,NaN,,351.639739,24.089245,242.011412,0.07572,18.464,0.162,16.955,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.522,0.024,10.774,0.022,10.405,0.026,AAA-222-111-000-0-0,31.7,10.021,0.022,9.59,0.02,8.072,0.022,6.116,0.055,14.7242,0.00131907,0.017,gaiaj,,2885,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.243165,NaN,0,NaN,,,NaN
105,b'J16103978-2037094',0.629999995231628,0.0199999995529652,-4.86999988555908,0.349999994039536,b'M2.5',0.899999976158142,0,b'2M',b'Simbad',242.665791666667,-20.6193055555556,49076499,242.665761,-20.619286,-10.2819,-21.8351,12.8,STAR,2mass,0.125031244681832,20180610,,,347-077539,16103978-2037094,,J161039.77-203709.6,6243926835341847680,11480921,,tmgaia,2.14372,2.14372,hsoy,NaN,NaN,,353.455895,22.148197,244.546503,0.437117,17.466,NaN,15.81,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.068,0.03,10.241,0.023,9.948,0.025,AAA-222-111-000-0-0,38.3,9.866,0.023,9.657,0.02,9.651,0.045,8.62,NaN,13.9871,0.000899453,0.018,gaiaj,,3204,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.357628,NaN,0,NaN,,,NaN
32,b'J15580639-2340417',0.439999997615814,0.0299999993294477,-3.46000003814697,0.109999999403954,b'M3.5',0.800000011920929,0,b'2M',b'Simbad',239.526666666667,-23.6783055555556,12570821,239.526659,-23.678271,-12.2009,-23.2056,13.383,STAR,2mass,0.126941959283702,20180610,,,332-078057,15580639-2340417,,J155806.38-234041.9,6237085502194750336,,,tmgaia,2.10531,2.10529,hsoy,NaN,NaN,,348.900772,22.098656,242.281033,-3.123717,17.658,0.161,16.891,0.263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.629,0.021,10.912,0.026,10.652,0.021,AAA-222-111-000-0-0,20.6,10.486,0.023,10.338,0.02,10.124,0.081,8.479,NaN,14.583,0.00122326,0.017,gaiaj,,2957,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.312693,NaN,0,NaN,,,NaN
142,b'J16151104-2322425',0.560000002384186,0.0299999993294477,-3.39000010490417,0.0299999993294477,b'M1.0',0.400000005960464,0,b'2M',b'Simbad',243.796041666667,-23.3785277777778,49584223,243.79603,-23.378494,NaN,NaN,12.234,STAR,2mass,0.127564935473096,20180610,,,334-080924,16151104-2322425,,J161511.04-232242.8,6050385507222341248,11488360,,tmmgaia,NaN,NaN,,NaN,NaN,,352.052712,19.50404,246.072108,-2.089651,15.795,0.065,14.445,0.366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.811,0.029,10.027,0.026,9.841,0.023,AAA-222-111-000-0-0,10.8,9.733,0.023,9.64,0.022,9.602,0.05,8.802,0.467,13.2408,0.0006,0.019,gaiaj,,3448,165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.238736,NaN,0,NaN,,,NaN
172,b'J16181997-2005348',0.330000013113022,0.0299999993294477,1.24000000953674,0.0399999991059303,b'K1.5',0.400000005960464,0,b'2M',b'Simbad',244.58325,-20.0930277777778,49816769,244.583221,-20.093005,-11.8169,-24.1382,9.379,STAR,2mass,0.127816201262139,20180610,,6210-00755-1,350-080420,16181997-2005348,,J161819.96-200535.0,6244745799704678400,11493376,,tmgaia,1.79473,0.802975,tgas,7.53849,0.516004,tgas,355.173275,21.167824,246.223098,1.272807,11.398,0.098,10.487,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.543,0.026,8.054,0.029,7.886,0.023,AAA-111-111-000-0-0,27.1,7.792,0.027,7.799,0.02,7.76,0.023,7.355,0.143,9.99638,0.000345996,0.019,gaiaj,tplx,5219,183,3.84658,0.361599,NaN,NaN,1.86373,0.317124,0.889042,0.108676,0.137332,0.0701037,GIANT,2.32172,0.7901072,132.6526,8.49828,1.3017,NaN,92,0.005552303,,,NaN
166,b'J16172615-2450592',0.449999988079071,0.0199999995529652,-5.71000003814697,0.0399999991059303,b'M2.5',1.29999995231628,0,b'2M',b'Simbad',244.358958333333,-24.8497777777778,98234544,244.358964,-24.849813,-11.5829,-22.4766,12.732,STAR,2mass,0.128144079750083,20180610,,,326-081703,16172615-2450592,,J161726.14-245059.4,6049637152118096640,11492198,,tmgaia,2.29118,2.29118,hsoy,NaN,NaN,,351.282653,18.126548,246.835115,-3.449048,17.863,0.162,15.969,0.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.912,0.024,10.135,0.023,9.852,0.024,AAA-222-111-000-0-0,11.8,9.637,0.023,9.487,0.02,9.305,0.047,7.961,NaN,13.9682,0.000890939,0.017,gaiaj,,2986,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.437766,NaN,0,NaN,,,NaN
134,b'J16141259-2454287',0.490000009536743,0.0199999995529652,-2.05999994277954,0.0299999993294477,b'M0.5',0.600000023841858,0,b'2M',b'Simbad',243.552416666667,-24.908,68507378,243.552456,-24.907998,-13.2867,-20.1664,12.199,STAR,2mass,0.128630771868781,20180610,,,326-081345,16141259-2454287,,J161412.58-245428.9,6049578603126092672,11486646,,tmgaia,2.29067,2.29067,hsoy,NaN,NaN,,350.710822,18.620731,246.123564,-3.634364,15.58,0.085,14.185,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.836,0.026,10.089,0.025,9.892,0.023,AAA-222-111-000-0-0,8.3,9.724,0.023,9.697,0.021,9.724,0.047,8.866,NaN,13.1678,0.00060135,0.018,gaiaj,,3586,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.284027,NaN,0,NaN,,,NaN
78,b'J16052157-1821412',0.469999998807907,0.0199999995529652,-37.9599990844727,0.150000005960464,b'K4.5',1,1,b'2M',b'Simbad',241.339875,-18.3614444444444,9919460,241.339909,-18.36146,-5.59624,-23.06,10.661,STAR,2mass,0.128961603153812,20180610,,,359-074808,16052157-1821412,,J160521.57-182141.5,6249055266810261504,8826912,,tmgaia,3.93376,2.80944,hsoy,NaN,NaN,,354.334129,24.599716,242.896367,2.421734,13.441,0.469,12.746,0.561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.263,0.023,8.533,0.057,8.134,0.026,AAA-211-111-000-0-0,12.3,7.469,0.03,7.237,0.02,6.357,0.017,3.156,0.021,11.652,0.000345996,0.017,gaiaj,,3482,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.269305,NaN,0,NaN,,,NaN
8,b'J15492508-2843527',0.540000021457672,0.0299999993294477,-2.39000010490417,0.0500000007450581,b'M2.0',0,0,b'2M',b'Simbad',237.354541666667,-28.7313333333333,23690172,237.354502,-28.731324,-16.1415,-33.6162,11.762,STAR,2mass,0.129648553482772,20180610,,,307-081603,15492508-2843527,,J154925.04-284352.9,6233165056047024896,14511077,,tmgaia,2.38694,2.38689,hsoy,NaN,NaN,,343.689866,19.723826,241.429163,-8.472501,15.429,0.024,14.005,0.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.619,0.03,9.909,0.028,9.697,0.025,EEA-222-111-000-0-0,21.7,9.524,0.024,9.415,0.02,9.331,0.047,8.227,NaN,12.9283,0.000536109,0.06,gaiav,,3580,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.252134,NaN,0,NaN,,,NaN
