#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Name, m_Name, H09, logg, Teff, Fbol, __Fe_H_, __a_Fe_, RV, ageMLP, M_MLP, SimbadName, RA, DEC, MatchID, MatchRA, MatchDEC, pmRA, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@string, string, string, float, float, float, float, float, float, float, float, string, ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
Name,m_Name,H09,logg,Teff,Fbol,__Fe_H_,__a_Fe_,RV,ageMLP,M_MLP,SimbadName,RA,DEC,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff_,e_Teff,logg_,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
b'HD 124370',b'',b'H09',4.26999998092651,6768,1.25890000646223E-08,-0.0500000007450581,0.00999999977648258,4,0.699999988079071,1.37999999523163,b'HD 124370',212.720833333333,62.5219444444444,166053959,212.721134,62.522288,-17.1663,-3.03405,7.887,STAR,2mass,1.33382931155494,20180610,69275,4175-01523-1,763-044685,14105307+6231202,,J141053.02+623119.9,1667489888389668480,58617937,,tmgaia,0.0431551,0.0498344,tgas,9.67773,0.247033,tgas,108.093456,52.256706,162.27486,65.95021,9.55,NaN,8.28,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.483,0.027,7.351,0.02,7.306,0.02,AAA-111-111-000-0-0,45.1,7.208,0.035,7.281,0.02,7.284,0.017,7.219,0.078,8.17988,0.000345996,0.019,gaiaj,tplx,6768,88,NaN,NaN,NaN,NaN,1.5208,0.152053,1.41558,0.320971,0.402456,0.120715,DWARF,4.372002,0.8742451,103.33,4.14933,0.0162198,NaN,17,0.0001923973,,,0.004686179
b'HD 83630',b'',b'H09',2.97000002861023,6907,1.62989994834106E-08,-0.200000002980232,-0.150000005960464,24.5,0.100000001490116,3.78999996185303,b'HD 83630',145.190416666667,32.9991666666667,407581875,145.190786,32.999371,-20.1329,-13.1605,7.683,STAR,2mass,1.33587720972754,20180610,47483,2504-01008-1,615-046144,09404578+3259577,,J094045.77+325957.5,794003594625312256,48534526,,tmgaia,0.0475534,0.0343017,tgas,3.92073,0.342439,tgas,192.807852,48.67609,136.393725,18.01406,8.329,0.029,7.99,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.304,0.021,7.191,0.042,7.133,0.023,AAA-111-111-000-0-0,24,7.026,0.049,7.109,0.02,7.138,0.015,7.099,0.116,7.95612,0.000345996,0.018,gaiaj,tplx,6907,110,NaN,NaN,NaN,NaN,4.12111,0.740096,1.51595,0.35851,0.0216592,0.0116691,DWARF,34.82418,12.50791,255.0546,29.6161,0.018329,NaN,19,0.0007745696,,,0.000692321
b'HD 209628',b'',b'H09',4.57999992370605,5564,7.94330023978773E-09,-0.109999999403954,0,18.7999992370605,0.100000001490116,0.930000007152557,b'HD 209628',331.330833333333,-23.4383333333333,206473439,331.331159,-23.438559,10.038,-93.3332,8.177,STAR,2mass,1.34797786439063,20180610,109037,6954-00592-1,333-222841,22051947-2326186,,J220519.47-232619.6,6818784396611459968,12440088,,tmgaia,0.0760316,0.0504523,tgas,19.6008,0.350262,tgas,29.093589,-52.435622,325.077058,-10.944415,9.513,NaN,8.86,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.572,0.024,7.246,0.046,7.195,0.015,AAA-111-111-000-0-0,70.1,7.063,0.051,7.199,0.019,7.178,0.017,7.235,0.129,8.62515,0.000345996,0.018,gaiaj,tplx,5623.26,61.6147,NaN,NaN,NaN,NaN,0.898545,0.0845845,0.994062,0.124506,1.37023,0.38696,DWARF,0.7273225,0.136933,51.01833,1.20038,0.0267378,NaN,27,5.083948E-05,,,0.005689796
b'HD 86133',b'B',b'H09',4.30999994277954,5908,2.4840000278914E-08,-0.180000007152557,0.100000001490116,31,0.100000001490116,0.959999978542328,b'HD 86133',149.259583333333,19.7538888888889,239205080,149.25998,19.753919,-231.638,-8.40556,7.697,STAR,2mass,1.34833097918515,20180610,48786,1414-01067-1,549-048049,09570241+1945141,,J095702.20+194514.1,627699883943648512,,,tmgaia,0.111915,0.0814572,tgas,24.7539,0.229641,tgas,213.81306,49.525599,144.555707,6.819119,8.988,0.032,8.4,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.076,0.019,6.768,0.027,6.702,0.02,AAA-111-111-0d0-0-0,30.6,6.663,0.039,6.643,0.021,6.712,0.016,6.552,0.077,8.15732,0.000345996,0.017,gaiaj,tplx,5908,184,NaN,NaN,NaN,NaN,0.778254,0.0850605,0.983535,0.124562,2.08654,0.684153,DWARF,0.6648128,0.1453235,40.39767,0.616564,0.0271181,NaN,18,1.44423,,,0.00643642
b'HD 193410/1',b'',b'H09',NaN,6530,NaN,0.140000000596046,-0.0799999982118607,-6,0.100000001490116,3.78999996185303,b'HD 193410 ; HD 193411',304.793333333333,29.4988888888889,98360046,304.793739,29.499014,6.99434,-0.959171,6.302,STAR,2mass,1.34851996732779,20180610,100176,2167-01350-1,598-111267,20191049+2929564,,J201910.47+292956.5,1861215968825347968,,,tmgaia,0.0224491,0.0319047,tgas,1.93062,0.309202,tgas,68.927464,-3.716566,317.199948,47.399273,7.877,0.022,7.24425,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.473,0.029,4.958,0.018,4.813,0.018,AAA-111-111-000-0-0,16,4.765,0.209,4.596,0.104,4.764,0.015,4.734,0.026,6.9142,0.000345996,0.019,gaiaj,tplx,4648,170,1.27653,0.645526,NaN,NaN,32.7045,10.3911,0.738732,0.0876977,1.64204,0.578539,GIANT,0.2468851,0.05799001,517.9691,71.5044,NaN,NaN,0,NaN,,,NaN
b'HD 126679',b'',b'H09',4.3899998664856,6331,3.12200008067975E-08,-0.109999999403954,0.0299999993294477,-37.5999984741211,0.100000001490116,1.19000005722046,b'HD 126679',216.83875,-14.8386111111111,157414155,216.83909,-14.838792,-172.203,-60.3629,6.838,STAR,2mass,1.35054700327731,20180610,70677,5575-00980-1,376-068776,14272139-1450195,,J142721.25-145020.1,6298822873934995968,6225712,,tmgaia,0.131777,0.0708249,tgas,22.0338,0.225747,tgas,334.851999,42.011258,219.318153,-0.253594,7.766,NaN,7.31,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.397,0.046,6.157,0.038,6.103,0.029,AAA-111-111-000-0-0,37,6.073,0.11,6.013,0.04,6.109,0.015,5.979,0.035,7.16068,0.000345996,0.025,gaiaj,tplx,6310.36,52.2501,NaN,NaN,NaN,NaN,1.23711,0.109834,1.24065,0.216149,0.655276,0.174532,DWARF,2.186391,0.3882276,45.38482,0.773342,0.085668,NaN,34,0.0008814,,,NaN
b'HD 25105',b'',b'H09',4.55999994277954,5355,1.16800000782291E-08,-0.0700000002980232,-0.0599999986588955,15.3999996185303,0.100000001490116,0.860000014305115,b'HD 25105',59.4808333333333,-36.2597222222222,160116798,59.481224,-36.259926,9.9193,105.557,7.764,STAR,2mass,1.35063619759414,20180610,18538,7035-00830-1,269-003947,03575549-3615357,,J035755.50-361534.5,4857619419209436032,17530633,,tmgaia,0.0724636,0.0726,tgas,27.8678,0.224497,tgas,237.977193,-49.691412,44.475561,-54.980183,9.313,NaN,8.53,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.105,0.023,6.727,0.02,6.644,0.021,AAA-111-111-000-0-0,7.9,6.599,0.074,6.606,0.023,6.64,0.016,6.632,0.068,8.25348,0.000345996,0.018,gaiaj,tplx,5316.53,19.0635,4.45854,0.0526737,-0.15,0.0141421,0.830723,0.0721346,0.906064,0.112448,1.58048,0.411717,DWARF,0.4967299,0.0862656,35.88371,0.482477,0.00782338,NaN,14,0.02267238,,,0.009985317
b'HD 44517',b'',b'H09',2.75,6031,1.64429998505966E-08,-0.0599999986588955,-0.0299999993294477,15.1000003814697,0.100000001490116,3.78999996185303,b'HD 44517',95.51,-5.45472222222222,251240927,95.510377,-5.454722,0.703773,0.732914,7.459,STAR,2mass,1.35105433235662,20180610,30269,4792-02063-1,423-014635,06220249-0527169,,J062202.49-052717.0,3008343734347505152,3138275,,tmgaia,0.077756,0.0575252,tgas,3.60199,0.246615,tgas,214.471668,-9.013802,96.260977,-28.77433,8.555,0.024,8.04,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.917,0.02,6.712,0.04,6.588,0.026,AAA-111-111-000-0-0,19.2,6.564,0.081,6.526,0.023,6.558,0.016,6.531,0.068,7.85901,0.000345996,0.017,gaiaj,tplx,6031,140,NaN,NaN,NaN,NaN,8.79559,1.37321,1.63718,0.377328,0.00240603,0.00112692,DWARF,92.21084,28.7928,277.6243,29.9325,NaN,NaN,142,0.04125099,,,NaN
b'HD 211766',b'',b'H09',4.3600001335144,6372,1.63720006440826E-08,-0.0399999991059303,0,9.80000019073486,0.699999988079071,1.21000003814697,b'HD 211766',335.017083333333,-33.6875,61179783,335.017395,-33.687772,4.96155,-6.57645,7.529,STAR,2mass,1.3529290569861,20180610,110262,7499-01030-1,282-217964,22200417-3341159,,J222004.18-334116.0,6599924889115975552,17396654,,tmgaia,0.0722751,0.0545997,tgas,15.1863,0.252091,tgas,12.12054,-56.900417,324.24528,-21.66074,8.467,0.029,7.98,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.101,0.02,6.909,0.04,6.785,0.016,AAA-111-111-000-0-0,57.8,6.732,0.069,6.754,0.021,6.814,0.016,6.697,0.069,7.84127,0.000345996,0.017,gaiaj,tplx,6360.35,52.1589,NaN,NaN,NaN,NaN,1.27251,0.116703,1.22375,0.205466,0.593894,0.1634,DWARF,2.387488,0.4379172,65.84882,1.69911,0.0144636,NaN,26,0.0009877713,,,0.004270348
b'HD 149028',b'',b'H09',4.46999979019165,5627,1.11189999429939E-08,0.180000007152557,-0.0500000007450581,-33,0.100000001490116,1.00999999046326,b'HD 149028',247.904166666667,12.4213888888889,148048262,247.904531,12.421512,-85.1275,55.3751,7.824,STAR,2mass,1.35540602063316,20180610,80936,0968-01329-1,513-061981,16313709+1225173,,J163137.01+122518.2,4460288661761671808,40866623,,tmgaia,0.0674108,0.0520393,tgas,20.7624,0.261183,tgas,28.382127,36.587507,243.741904,33.868486,9.24,NaN,8.52,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.217,0.02,6.919,0.023,6.868,0.021,AAA-111-111-000-0-0,63.3,6.836,0.067,6.828,0.021,6.846,0.016,6.809,0.072,8.27333,0.000345996,0.017,gaiaj,tplx,5578.86,29.4837,4.49,0.1,0.26,0.05,1.06199,0.0943942,1.02982,0.123604,0.859805,0.229269,DWARF,0.9842772,0.1749735,48.16399,0.922722,0.0602069,NaN,36,0.0001318039,,,0.005510298
b'HD 4813',b'',b'H09',4.3899998664856,6245,2.25969998268738E-07,-0.129999995231628,0.0399999991059303,8.10000038146973,0.300000011920929,1.16999995708466,b'HD 4813',12.53125,-10.6441666666667,3962869,12.53158,-10.644358,-229.95,-230.47,4.862,STAR,2mass,1.35559476917911,20180610,3909,5270-01139-1,397-001007,00500759-1038394,,,,,,2mass,2,2,sblink,64.69,1.03,hip,121.796318,-73.513216,7.257337,-14.731745,5.674,0.021,5.16945,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.412,0.308,4.012,0.28,4.015,0.264,DDD-333-111-d0d-0-0,22.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.322,vjk,spec,6270.16,9.81263,4.32538,0.083205,-0.051737,0.00984015,1.24337,0.139053,1.204911,0.0814742,0.626839,0.21031,DWARF,2.152823,0.4815262,15.45834,0.246129,0.0352142,NaN,14,0.0005494869,,,1
b'HD 18975',b'A',b'H09',4.34000015258789,6323,2.52650007581678E-08,0.129999995231628,-0.0599999986588955,35.5,0.200000002980232,1.23000001907349,b'HD 18975',45.7570833333333,-2.08638888888889,439909836,45.757449,-2.08648,102.44,7.39,7.045,STAR,2mass,1.35580088105898,20180610,14194,4707-01267-1,440-003874,03030177-0205113,,,5186859448773117824,739539,,tmgaia,2,2,sblink,18.81,1.77,hip,180.101755,-49.762623,42.654238,-18.552853,7.937,0.016,7.51,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.599,0.021,6.358,0.023,6.334,0.023,AAA-111-111-000-0-0,8.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.37159,0.000345996,0.018,gaiaj,hplx,6380.02,26.428,4.384,0.032,0.186,0.011,1.24785,0.190802,1.2112,0.197595,0.623345,0.285937,DWARF,2.324383,0.7108176,53.16321,5.0026,0.0677958,NaN,12,0.2077662,,,0.004668901
b'HD 39455',b'',b'H09',3,6520,2.7771999810966E-08,0.189999997615814,-0.170000001788139,-14.1000003814697,0.100000001490116,3.78999996185303,b'HD 39455',88.3616666666667,18.1697222222222,114598635,88.36194,18.169996,-2.11356,-5.81494,7.068,STAR,2mass,1.35849513492216,20180610,27841,1316-01965-1,541-020696,05532686+1810119,,J055326.85+181011.8,3398155206649712768,43122005,,tmgaia,0.0589908,0.0380618,tgas,3.34587,0.282532,tgas,190.168604,-3.985022,88.437058,-5.260408,8.064,0.081,7.59,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.571,0.023,6.36,0.016,6.312,0.016,AAA-111-111-000-0-0,11.3,6.334,0.081,6.225,0.024,6.274,0.015,6.151,0.05,7.43351,0.000345996,0.018,gaiaj,tplx,6520,80,NaN,NaN,NaN,NaN,8.01429,1.39473,1.47683,0.346618,0.00286903,0.0014979,DWARF,104.5719,36.39739,298.8759,36.8114,NaN,NaN,188,0.008500171,,,NaN
b'HD 8406',b'',b'H09',4.53999996185303,5805,1.85419999354508E-08,-0.200000002980232,0.150000005960464,-8.30000019073486,0.200000002980232,0.990000009536743,b'HD 8406',20.7533333333333,-16.4872222222222,32550957,20.753616,-16.487485,-137.893,-175.945,7.303,STAR,2mass,1.3590515440762,20180610,6455,5852-01830-1,368-001505,01230088-1629146,,J012300.76-162916.7,2451580320537911680,7462899,,tmgaia,0.0525886,0.025932,tgas,26.5358,0.701385,tgas,159.045957,-77.088679,12.503962,-23.299874,8.558,0.029,7.92,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.741,0.02,6.502,0.034,6.375,0.024,AAA-111-111-000-0-0,35.3,6.347,0.08,6.288,0.025,6.368,0.015,6.258,0.043,7.71779,0.000345996,0.017,gaiaj,tplx,5733.28,7.5625,4.502,0.00948683,-0.1,0.00707107,0.96547,0.0939305,1.02982,0.123604,1.14431,0.33399,DWARF,0.907371,0.1765561,37.68494,1.08337,0.0202987,NaN,16,0.0002136937,,,0.006845348
b'HD 160137',b'A',b'H09',4.23999977111816,6916,2.22729994447946E-08,0,-0.00999999977648258,-23.7000007629395,0.800000011920929,1.44000005722046,b'HD 160137',264.372916666667,20.5958333333333,349611766,264.373248,20.596049,-19.3491,-24.3414,7.331,STAR,2mass,1.35996567364902,20180610,86252,1559-00413-1,553-061284,17372958+2035458,,J173729.56+203545.5,4555529561551580672,,,tmgaia,0.0392151,0.0441245,tgas,11.265,0.395938,tgas,44.253043,25.122967,262.68295,43.892526,8.005,0.026,7.68,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.965,0.024,6.839,0.016,6.815,0.023,AAA-111-111-000-0-0,17.4,6.765,0.074,6.752,0.021,6.766,0.015,6.65,0.061,7.59389,0.000345996,0.018,gaiaj,tplx,6899.34,50.9106,NaN,NaN,NaN,NaN,1.83769,0.195894,1.67336,0.380005,0.269633,0.0862269,DWARF,6.89397,1.469766,88.77053,3.91454,0.0902744,NaN,57,0.01760822,,,0.002954219
b'HD 89749',b'',b'H09',4.5,5580,6.41650022004114E-09,-0.259999990463257,0.109999999403954,21.1000003814697,0.100000001490116,0.910000026226044,b'HD 89749',155.239583333333,-28.7408333333333,192990045,155.239948,-28.741035,33.2548,98.4554,8.478,STAR,2mass,1.36089336129547,20180610,50681,6631-00380-1,307-061642,10205758-2844278,,J102057.62-284426.8,5462523540891431040,12990899,,tmgaia,0.0931757,0.106613,tgas,18.733,0.238398,tgas,267.224783,23.505373,169.63358,-35.961747,9.828,0.036,9.16,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.877,0.037,7.548,0.049,7.449,0.02,AAA-111-111-000-0-0,7.7,7.295,0.036,7.422,0.018,7.41,0.017,7.198,0.127,8.92336,0.000345996,0.022,gaiaj,tplx,5556.32,36.1521,4.48,0.1,-0.29,0.05,0.891051,0.0796325,1.01266,0.123878,1.43138,0.383765,DWARF,0.6817872,0.1218615,53.38173,1.09194,0.0643453,NaN,46,0.04343629,,,0.00579061
b'HD 108653',b'',b'H09',4.53000020980835,5899,9.37990041194325E-09,-0.449999988079071,0.219999998807907,2.5,0.200000002980232,0.959999978542328,b'HD 108653',187.225416666667,1.14833333333333,377263450,187.225745,1.148523,-105.567,-102.902,8.073,STAR,2mass,1.36483647713487,20180610,60902,0282-00950-1,456-052053,12285417+0108546,,J122854.09+010853.6,3697263566731083904,35886163,,tmgaia,0.0677592,0.0503241,tgas,17.8224,0.30847,tgas,290.241196,63.463652,186.180207,3.922791,9.158,NaN,8.65,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.56,0.029,7.22,0.04,7.185,0.023,AAA-111-111-000-0-0,43.7,7.045,0.039,7.16,0.021,7.179,0.017,7.125,0.108,8.45168,0.000345996,0.02,gaiaj,tplx,5894.34,46.7255,NaN,NaN,NaN,NaN,0.96185,0.0886269,1.03961,0.123936,1.16828,0.322944,DWARF,1.006121,0.1854122,56.10917,1.35467,0.0220781,NaN,15,6.504053E-05,,,NaN
b'HD 57749',b'',b'H09',2.96000003814697,6824,1.26450004245271E-07,-0.709999978542328,-0.189999997615814,10.5,0.300000011920929,3.78999996185303,b'HD 57749',110.605416666667,-5.98277777777778,187515891,110.605798,-5.982806,-12.4,-9.7,5.48,STAR,2mass,1.36909773761385,20180610,35749,4828-01330-1,421-033259,07222539-0558580,,J072225.39-055858.0,,,,2mass,1,0.9,tycho2,3.59,0.76,hip,221.807395,4.116143,113.302276,-27.770434,6.166,0.023,5.83239,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.094,0.037,4.946,0.047,4.848,0.023,EEA-111-111-000-0-0,28.5,4.842,0.185,4.593,0.112,4.854,0.015,4.762,0.031,NaN,NaN,0.043,vjk,hplx,6796.61,76.2891,NaN,NaN,NaN,NaN,12.0302,1.92195,1.6447,0.377923,0.000944644,0.00045275,DWARF,278.2337,88.90149,278.5515,58.9691,NaN,NaN,208,0.01787879,,,1
b'HD 107956',b'',b'H09',4.34000015258789,6411,1.56839998766145E-08,0.0299999993294477,-0.0199999995529652,10,0.5,1.25,b'HD 107956',186.089583333333,-25.2111111111111,443620362,186.089987,-25.211219,-86.4137,-32.4474,7.583,STAR,2mass,1.37094326348846,20180610,60519,6685-00690-1,324-066544,12242160-2512403,,J122421.53-251240.7,3476690126766090880,13544084,,tmgaia,0.0626739,0.0334116,tgas,14.2872,0.252716,tgas,295.231835,37.255345,195.972506,-20.648076,8.512,0.026,8.06,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.127,0.02,6.945,0.02,6.884,0.018,AAA-111-111-000-0-0,8.6,6.766,0.062,6.832,0.02,6.876,0.016,6.738,0.084,7.91713,0.000345996,0.017,gaiaj,tplx,6370.55,45.4073,NaN,NaN,-0.39,0.09,1.43699,0.132161,1.40175,0.314039,0.472399,0.130341,DWARF,3.064149,0.563624,69.99272,1.92166,0.0852039,NaN,25,0.005502249,,,0.003490921
b'HD 27612',b'AB',b'H09',3.23000001907349,6748,1.28120003495269E-08,0.270000010728836,-0.140000000596046,NaN,0.899999976158142,2.22000002861023,b'HD 27612',65.2666666666667,-8.85194444444444,37779320,65.267052,-8.851934,-6.95856,2.37627,7.831,STAR,2mass,1.3711930847947,20180610,20310,5313-02294-1,406-005689,04210409-0851069,,J042104.06-085107.0,3192635455258949888,2966260,,tmmgaia,0.0728762,0.0637644,tgas,4.44261,0.278367,tgas,202.942531,-37.346195,61.524719,-29.878903,8.631,NaN,8.22,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.434,0.021,7.333,0.044,7.232,0.027,AAA-111-111-0d0-0-0,42.6,7.144,0.038,7.182,0.02,7.184,0.018,7.182,0.115,8.1185,0.0003,0.018,gaiaj,tplx,6748,111,NaN,NaN,NaN,NaN,3.82296,0.549996,1.57185,0.369952,0.0281327,0.0121421,DWARF,27.302,7.855689,225.0929,20.7356,0.0927254,NaN,22,0.0004064945,,,0.0007905513
b'HD 30495',b'',b'H09',4.5,5857,1.72300005374382E-07,-0.0199999995529652,-0.00999999977648258,21.6000003814697,0.100000001490116,1.03999996185303,b'HD 30495',71.9008333333333,-16.9344444444444,117979951,71.901232,-16.934432,130,169,5.032,STAR,2mass,1.37369855455266,20180610,22263,5892-01953-1,366-006240,04473628-1656041,,J044736.40-165602.0,,7577035,,2mass,8,8,sblink,75.32,0.36,hip,215.363772,-34.805168,67.526501,-38.972176,6.113,0.02,5.49,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.466,0.254,4.116,0.236,3.999,0.036,DDE-331-111-000-0-0,69.7,3.994,0.26,3.724,0.14,3.997,0.015,3.908,0.021,NaN,NaN,0.255,vjk,spec,5834,25,4.53,0.028,0.02,0.1,0.91837,0.0436798,1.050574,0.0718032,1.35636,0.193534,DWARF,0.8802285,0.08373138,13.2767,0.141844,0.0444484,NaN,19,0.0001532085,,,1
b'HD 220099',b'',b'H09',4.38000011444092,6138,1.13889999653338E-08,-0.0599999986588955,0.00999999977648258,-14.1000003814697,0.200000002980232,1.12999999523163,b'HD 220099',350.329583333333,-30.5791666666667,218983567,350.329943,-30.57939,19.8025,-18.1348,7.887,STAR,2mass,1.37442077207658,20180610,115314,7507-01141-1,298-247064,23211918-3034457,,J232119.21-303445.9,2329548033231953280,17425447,,tmgaia,0.104774,0.0847831,tgas,15.8918,0.240289,tgas,17.645723,-70.003036,338.457172,-24.156375,8.96,0.039,8.42,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4,0.026,7.156,0.026,7.089,0.024,AAA-111-111-000-0-0,5.5,6.998,0.054,7.052,0.02,7.075,0.017,7.041,0.103,8.24527,0.000345996,0.019,gaiaj,tplx,6118.51,72.7361,NaN,NaN,NaN,NaN,1.09221,0.101265,1.13324,0.152745,0.869768,0.241923,DWARF,1.506225,0.2793013,62.92553,1.52195,0.0188195,NaN,17,0.0774811,,,0.004842284
b'HD 89454',b'',b'H09',4.48999977111816,5702,1.66260001321916E-08,0.0799999982118607,-0.00999999977648258,18,0.100000001490116,1.00999999046326,b'HD 89454',154.8175,-11.3783333333333,36733752,154.817829,-11.378538,-62.6889,-66.2908,7.394,STAR,2mass,1.37516424375124,20180610,50534,5493-01221-1,394-048441,10191628-1122426,,J101916.23-112243.3,3767320083967846656,6041414,,tmgaia,0.0564027,0.0514406,tgas,24.0552,0.274124,tgas,254.066052,36.668487,161.071742,-20.300069,8.751,0.027,8.03,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.814,0.019,6.536,0.031,6.46,0.026,AAA-111-111-000-0-0,15.3,6.425,0.085,6.356,0.024,6.451,0.016,6.436,0.067,7.82251,0.000345996,0.017,gaiaj,tplx,5712.88,9.69093,4.46168,0.0203015,0.114211,0.00688247,1.08754,0.0953321,1.06853,0.127802,0.830713,0.218457,DWARF,1.135025,0.1989892,41.57105,0.702285,0.0641858,NaN,29,0.001281739,,,0.005546962
b'HD 56875',b'AB',b'H09',4.30999994277954,6668,1.89430000574475E-08,-0.0299999993294477,0.0299999993294477,NaN,0.300000011920929,1.3400000333786,b'HD 56875',109.445416666667,-25.9855555555556,66516462,109.445805,-25.985711,-20.0303,27.8646,7.439,STAR,2mass,1.37563290129143,20180610,35323,6541-01535-1,321-022233,07174699-2559085,,J071746.96-255908.1,5616318829338422912,12516841,,tmgaia,0.0388589,0.0519354,tgas,12.4553,0.228927,tgas,239.005918,-6.201556,116.379369,-47.659796,8.247,NaN,7.83,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.052,0.026,6.895,0.046,6.866,0.021,AAA-111-111-ddd-0-0,13.2,6.778,0.078,6.824,0.021,6.842,0.014,6.64,0.07,7.71884,0.000345996,0.019,gaiaj,tplx,6668,80,NaN,NaN,NaN,NaN,1.65524,0.156264,1.57368,0.370229,0.347003,0.0982772,DWARF,4.879766,0.9213549,80.28711,2.43253,NaN,NaN,243,0.04133832,,,0.000348265
