#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#RA, DEC, MatchID, MatchRA, MatchDEC, pmRA, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
RA,DEC,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
81.9297083333333,14.7700277777778,302417241,81.929746,14.770013,0.136859,-50.0162,11.7,STAR,2mass,0.141500975410869,20180610,,,524-013067,05274313+1446121,,J052743.14+144611.6,3389908598858685568,42366576,,tmgaia,2.45337,2.45334,hsoy,NaN,NaN,,189.876487,-11.021098,82.111965,-8.448571,15.657,0.059,14.414,0.172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.94,0.021,9.312,0.023,9.096,0.022,AAA-222-111-000-0-0,14.5,8.899,0.023,8.728,0.021,8.604,0.028,7.894,0.216,12.9026,0.000529567,0.017,gaiaj,,3303,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
80.981875,11.0174166666667,311272948,80.981904,11.017444,NaN,NaN,13.708,STAR,2mass,0.142069885057552,20180610,,,506-011567,05235565+1101027,,J052355.66+110102.4,,,,2mass,NaN,NaN,,NaN,NaN,,192.636421,-13.790776,80.945365,-12.138842,18.173,0.162,17.032,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.626,0.022,11.037,0.022,10.779,0.025,AAA-222-111-000-0-0,21.8,10.585,0.022,10.365,0.021,10.228,0.078,8.549,NaN,NaN,NaN,0.376,vjk,,3003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,66,2.346381,,,NaN
82.8870833333333,5.94991666666667,138901588,82.887114,5.949942,5.72573,-28.2771,13.068,STAR,2mass,0.142739746268925,20180610,,,480-012053,05313290+0556597,1237667725361479969,J053132.90+055659.4,3237712511421054848,38946895,,tmgaia,2.22503,2.22504,hsoy,NaN,NaN,,198.121474,-14.778666,82.588322,-17.306534,NaN,NaN,15.29,0.035,19.1753,0.0295755,16.5911,0.00386136,15.2102,0.00337882,13.6872,0.00329407,12.8705,0.00312072,11.384,0.026,10.79,0.022,10.532,0.022,AAA-222-111-000-0-0,27.2,10.422,0.024,10.223,0.021,10.099,0.072,8.636,NaN,14.2276,0.00101637,0.018,gaiaj,,3440,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
91.0687916666667,1.87841666666667,256876836,91.068823,1.878441,13.4496,-22.024,10.449,STAR,2mass,0.142772296900102,20180610,,,460-014259,06041651+0152423,,J060416.51+015242.3,3315310716349213184,36166355,,tmgaia,2.41654,2.41654,hsoy,NaN,NaN,,205.806891,-9.602544,91.148596,-21.556588,13.83,0.036,12.058,0.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.137,0.029,8.415,0.049,8.177,0.023,AAA-111-111-000-0-0,6.5,8.043,0.023,8.179,0.02,8.037,0.02,7.848,0.191,11.3866,0.000345996,0.019,gaiaj,,3745,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
81.125375,6.67636111111111,345773622,81.125405,6.676388,NaN,NaN,14.009,STAR,2mass,0.144487305993244,20180610,,,,05243009+0640349,,J052430.10+064034.6,,,,2mass,NaN,NaN,,NaN,NaN,,196.552675,-15.921121,80.805258,-16.480091,19.056,0.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.975,0.024,11.42,0.03,11.133,0.022,AAA-222-111-000-0-0,17.6,10.933,0.023,10.684,0.02,10.157,0.072,8.39,0.324,NaN,NaN,0.09,bpjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
91.2976666666667,1.74619444444444,232174059,91.297707,1.746194,10.5245,-25.8234,10.291,STAR,2mass,0.145141390714598,20180610,,0130-01536-1,459-014337,06051144+0144463,,J060511.45+014446.1,3315293914437127936,36167592,,tmgaia,2.69951,2.35009,tgas,1.74076,0.407677,tgas,206.033948,-9.462243,91.395929,-21.686809,12.906,0.383,11.746,0.039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.226,0.034,8.613,0.063,8.438,0.033,AAA-111-111-000-0-0,6.2,8.31,0.023,8.374,0.019,8.232,0.024,7.772,0.22,11.0678,0.000345996,0.02,gaiaj,splin,4576,165,NaN,NaN,NaN,NaN,0.751361,0.0858512,0.7226366,0.0858622,NaN,NaN,GIANT,NaN,NaN,574.4633,109.008,NaN,NaN,0,NaN,,,NaN
81.6697083333333,7.20708333333333,365692367,81.669744,7.207104,4.13932,-35.7458,13.376,STAR,2mass,0.14752096248684,20180610,,,487-011456,05264073+0712255,,J052640.73+071225.2,3334165244821845376,38942613,,tmgaia,2.25923,2.25499,hsoy,NaN,NaN,,196.36548,-15.185518,81.401214,-15.98388,17.863,-0.234,16.417,0.389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.617,0.024,11.018,0.031,10.763,0.02,AAA-222-111-000-0-0,29.7,10.584,0.025,10.368,0.021,10.248,0.079,8.724,NaN,14.5783,0.00122022,0.017,gaiaj,,3105,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
86.69175,-1.40413888888889,176449167,86.691788,-1.404155,-2.63227,-0.0456959,13.834,STAR,2mass,0.148549663804974,20180610,,,443-011303,05464602-0124149,,J054646.02-012414.9,3218119832688161536,,,tmgaia,2.08533,2.08535,hsoy,NaN,NaN,,206.683889,-15.005758,86.356317,-24.801613,19.791,0.2,16.883,0.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.745,0.024,10.653,0.026,10.241,0.027,AAA-222-111-000-0-0,20.3,10.041,0.023,10.134,0.02,9.998,0.063,8.455,NaN,15.2099,0.00172665,0.017,gaiaj,,2864,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
80.6973333333333,3.82480555555556,264592360,80.697369,3.824827,7.25889,-31.3894,8.567,STAR,2mass,0.149576200582324,20180610,25139,0109-00809-1,470-010541,05224736+0349293,,J052247.37+034929.0,3236242636173021568,,,tmgaia,0.11144,0.0660922,tgas,5.55132,0.26451,tgas,198.896825,-17.731939,80.160414,-19.29728,9.586,0.038,9.09,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.085,0.021,7.889,0.046,7.796,0.024,AAA-111-111-000-0-0,24.2,7.746,0.028,7.782,0.021,7.77,0.02,7.909,0.22,8.92081,0.000345996,0.018,gaiaj,tplx,6437,198,3.84804,0.334318,NaN,NaN,2.25128,0.304908,1.30157,0.255039,0.114072,0.0463489,DWARF,7.839489,2.123523,180.1372,12.9784,0.0860768,NaN,55,0.01391559,,,0.001274761
91.0344583333333,11.0158611111111,156700052,91.034499,11.015873,3.24,-36.17,7.775,STAR,2mass,0.149940795894928,20180610,,0721-00397-1,506-019332,06040827+1100571,,J060408.27+110056.6,3341880311760225920,40515474,,tmgaia,2,2,sblink,NaN,NaN,,197.690204,-5.272266,91.039771,-12.419685,8.841,0.03,8.393,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.127,0.023,6.964,0.044,6.837,0.029,AAA-111-111-000-0-0,30.5,6.77,0.068,6.793,0.021,6.825,0.017,6.732,0.085,8.25561,0.000345996,0.018,gaiaj,,6335,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,53.9055,NaN,NaN,NaN,168,0.01364407,,,NaN
77.2644166666667,1.70633333333333,455065379,77.264452,1.706358,23.4633,-30.9465,9.011,STAR,2mass,0.155083635045391,20180610,,0099-01255-1,459-008839,05090346+0142228,,J050903.48+014222.5,3234743383348917632,36140677,,tmgaia,0.605211,0.548548,tgas,3.41749,0.238484,tgas,199.013291,-21.760838,76.335365,-21.130842,10.833,0.08,9.923,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.265,0.029,7.803,0.033,7.674,0.024,AAA-111-111-000-0-0,6.7,7.63,0.029,7.704,0.02,7.636,0.019,7.394,0.163,9.56332,0.000345996,0.019,gaiaj,tplx,4963,180,3.00167,0.319336,NaN,NaN,4.51961,0.847603,0.818658,0.0964307,1.36581,4.09743,GIANT,0.3885794,0.3885794,292.6122,19.0874,0.0607226,NaN,0,NaN,,,NaN
81.3855416666667,6.426,365637508,81.385577,6.426025,10.9898,-32.0388,12.123,STAR,2mass,0.155168197653493,20180610,,,483-012311,05253253+0625336,,J052532.54+062533.4,3237973748510367616,38941677,,tmgaia,1.00826,1.00825,hsoy,NaN,NaN,,196.913597,-15.826408,81.057966,-16.746266,16.107,0.034,14.507,0.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.66,0.023,10.021,0.031,9.779,0.019,AAA-222-111-000-0-0,8,9.669,0.023,9.53,0.019,9.355,0.045,8.56,NaN,13.1529,0.000597048,0.017,gaiaj,,3449,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
85.6239583333333,11.2893333333333,200611927,85.623997,11.289354,2.9,-33.9,10.115,STAR,2mass,0.15546517415885,20180610,,0722-01004-1,507-013871,05422975+1117216,,J054229.75+111721.2,3340061380220448256,40496873,,tmgaia,1.9,2,tycho2,NaN,NaN,,194.799416,-9.749189,85.611412,-12.083298,12.237,0.226,11.223,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.102,0.021,8.484,0.031,8.327,0.021,AAA-212-111-000-0-0,22.2,8.243,0.023,8.309,0.02,8.218,0.023,8.215,0.285,10.8555,0.000345996,0.017,gaiaj,,4282,167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
82.6060833333333,-2.94041666666667,50662595,82.606122,-2.940436,NaN,NaN,13.104,STAR,2mass,0.155466432027818,20180610,,,436-010282,05302546-0256255,1237671556473094360,J053025.47-025625.7,3216793100116910848,760636,,tmgaia,NaN,NaN,,NaN,NaN,,206.116016,-19.333995,81.767054,-26.168662,17.262,0.101,15.862,0.126,18.9964,0.0232392,16.4203,0.00442276,14.991,0.00438994,14.0691,0.00167981,12.9567,0.00442525,11.527,0.024,10.901,0.024,10.664,0.021,AAA-222-111-000-0-0,15.6,10.56,0.022,10.406,0.021,10.065,0.061,8.882,0.535,14.202,0.00100311,0.017,gaiaj,,3239,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.567,NaN,0,NaN,,,NaN
88.2918333333333,1.65827777777778,159057094,88.291874,1.658294,3.55558,-20.946,12.856,STAR,2mass,0.157561325471121,20180610,,,459-013233,05531004+0139298,,J055310.05+013929.5,3315849339608135552,36156982,,tmgaia,2.13744,2.13745,hsoy,NaN,NaN,,204.674726,-12.155315,88.161421,-21.770096,16.234,0.048,14.922,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.439,0.022,10.719,0.024,10.514,0.019,AAA-222-111-000-0-0,23.1,10.373,0.022,10.381,0.019,10.455,0.088,8.801,NaN,13.8593,0.000843603,0.017,gaiaj,,3547,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
81.9522916666667,6.76275,365782379,81.952331,6.762772,10.3079,-33.1882,11.991,STAR,2mass,0.161385120821844,20180610,,,484-011648,05274855+0645459,,J052748.55+064545.6,3238015736111139072,38943565,,tmgaia,2.45254,2.45253,hsoy,NaN,NaN,,196.909704,-15.170391,81.665509,-16.443988,NaN,NaN,14.201,0.035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.316,0.026,9.717,0.03,9.466,0.02,AAA-222-111-000-0-0,35.6,9.306,0.023,9.111,0.02,8.918,0.034,7.911,0.238,13.146,0.000595081,0.018,gaiaj,,3447,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
89.3663333333333,-0.2215,39476842,89.366372,-0.221526,-1.2136,-12.0582,11.671,STAR,2mass,0.167741796859685,20180610,,,449-012722,05572792-0013174,1237658187316855011,J055727.92-001317.5,3218552731031586944,,,tmgaia,2.43659,2.43659,hsoy,NaN,NaN,,206.888227,-12.08842,89.308229,-23.659296,14.645,0.042,13.057,0.092,16.5966,0.0092443,15.8578,0.0139268,12.769,0.00127815,14.9841,0.0123251,12.134,0.00393425,10.538,0.023,9.921,0.027,9.757,0.021,AAA-222-111-000-0-0,14.2,9.648,0.024,9.699,0.021,9.646,0.043,9.062,NaN,12.493,0.00043607,0.018,gaiaj,,4030,165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
85.5717083333333,-0.801388888888889,11460738,85.571749,-0.801413,-1.3704,-12.2958,10.988,STAR,2mass,0.17018521437091,20180610,,,446-011540,05421721-0048050,1237663332149559554,J054217.22-004805.2,3218973569107118976,90454,,tmgaia,2.267,2.267,hsoy,NaN,NaN,,205.588253,-15.713665,85.14589,-24.166119,14.004,0.041,12.494,0.069,16.0664,0.00700732,15.7578,0.0141233,14.79,0.0101951,14.1844,0.00994973,11.7028,0.00342357,9.824,0.024,9.19,0.022,8.983,0.023,AAA-222-111-000-0-0,13.6,8.895,0.023,8.953,0.02,8.919,0.036,8.717,0.409,11.8306,0.000345996,0.018,gaiaj,,3917,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
79.6624166666667,-2.03866666666667,249073227,79.662453,-2.038698,7.73339,-22.7661,8.885,STAR,2mass,0.172658126228979,20180610,,4756-00588-1,440-009450,05183898-0202192,1237674284318523504,J051838.98-020219.5,3214284323814207488,757539,,tmgaia,0.587509,0.528584,tgas,2.97317,0.24258,tgas,203.789166,-21.50366,78.580906,-25.069136,9.853,0.038,9.361,0.003,13.7079,0.00410759,9.77663,0.000400882,12.2693,0.00394581,9.27418,0.00037753,9.61789,0.000656543,8.428,0.024,8.219,0.033,8.192,0.031,AAA-111-111-000-0-0,40.8,8.124,0.023,8.132,0.019,8.13,0.022,7.837,0.176,9.21909,0.000345996,0.018,gaiaj,tplx,6922,5,NaN,NaN,NaN,NaN,3.17097,0.526647,1.41043,0.318437,0.0442359,0.0220406,DWARF,20.79722,6.908167,336.3418,43.6443,0.227361,NaN,38,0.01146837,,,0.0006831434
78.4575833333333,12.2083888888889,411752883,78.457633,12.208389,14.6161,-39.8319,7.908,STAR,2mass,0.174756885634274,20180610,,0706-01416-1,512-009989,05134982+1212302,,J051349.82+121229.8,3388039252997584000,40746329,,tmgaia,1.11637,0.91046,tgas,3.9972,0.235209,tgas,190.231958,-15.244762,78.517108,-10.771989,10.114,0.041,9.036,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.981,0.019,6.43,0.017,6.281,0.024,AAA-111-111-000-0-0,22.4,6.206,0.09,6.281,0.028,6.272,0.016,6.239,0.057,8.59035,0.000345996,0.017,gaiaj,tplx,4660,177,2.51066,0.287983,NaN,NaN,7.8799,1.40664,0.741513,0.088311,1.63177,0.578768,GIANT,0.2511182,0.05937899,250.1749,13.903,NaN,NaN,0,NaN,,,NaN
83.012625,-3.16455555555556,50745648,83.012665,-3.164591,5.36393,-23.2973,8.674,STAR,2mass,0.192235707113532,20180610,,4770-00727-1,435-010419,05320303-0309524,,J053203.04-030952.7,3216725720664238208,761069,,tmgaia,0.655248,0.671001,tgas,2.64805,0.248328,tgas,206.526052,-19.078809,82.205281,-26.415016,10.758,0.06,9.658,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.732,0.019,7.197,0.033,7.072,0.024,AAA-111-111-000-0-0,52,6.979,0.055,7.098,0.021,7.045,0.017,7.091,0.124,9.36604,0.000345996,0.017,gaiaj,tplx,4621,176,2.01937,0.453713,NaN,NaN,8.19344,1.81398,0.732575,0.0874054,1.66513,0.584365,GIANT,0.237634,0.05559736,377.6362,32.3775,0.34361,NaN,0,NaN,,,NaN
79.2110416666666,2.45375,454196756,79.211,2.4538,30.11,-48.9,12.53,STAR,2mass,0.234219465032471,20180610,,,463-009712,05165065+0227135,,J051650.67+022712.9,,37400171,,2mass,2,2,sblink,NaN,NaN,,199.365284,-19.703092,78.478405,-20.555012,17.174,0.103,15.554,0.036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.742,0.023,10.145,0.023,9.873,0.019,AAA-222-111-000-0-0,49,9.748,0.023,9.531,0.021,9.403,0.037,8.814,NaN,NaN,NaN,0.046,cdwrf,cdwrf,3155,65,5.03968,0.429292,NaN,NaN,0.221,0.04,0.195,0.045,18.0658,9.8095,DWARF,0.004359902,0.001578245,NaN,NaN,0.0798894,NaN,42,0.001726221,,,0.003712343
80.6695416666666,-6.10661111111111,24604498,80.6694,-6.1065,49.57,-57.84,11.642,STAR,2mass,0.645876648079951,20180610,,,420-009126,05224069-0606238,1237653745780785271,J052240.71-060624.1,3209175443035096320,3038232,,tmgaia,2,2,sblink,NaN,NaN,,208.178084,-22.502889,79.357366,-29.201727,15.812,0.076,14.265,0.059,17.0474,0.0136095,15.4873,0.00421475,15.339,0.0130585,13.4035,0.0102396,12.1018,0.00456504,10.007,0.026,9.401,0.023,9.133,0.019,AAA-222-111-000-0-0,16.3,9.034,0.023,8.863,0.02,8.67,0.027,8.401,NaN,12.8117,0.000507144,0.06,cdwrf,cdwrf,3319,65,4.95515,0.408101,NaN,NaN,0.295,0.051,0.286,0.062,11.1404,5.77789,DWARF,0.009514101,0.003289621,50.15699,NaN,0.173131,NaN,43,0.03415596,,,0.004307723
79.413375,4.68355555555556,454203848,79.41265,4.683755,15.5339,-30.53,8.35,STAR,2mass,2.69855608662181,20180610,,,474-009835,05173903+0441015,,J051739.05+044100.9,3237277792010166656,,,tmgaia,0.432648,0.483318,hsoy,NaN,NaN,,197.436241,-18.403562,78.876264,-18.347642,9.56,NaN,9.079,0.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.623,0.043,7.373,0.031,7.316,0.026,AAA-111-111-ddc-0-0,2.8,7.363,0.069,7.399,0.028,7.449,0.029,7.996,0.448,8.88904,0.000345996,0.024,gaiaj,,5401,185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.132105,NaN,0,NaN,,,NaN
79.412625,4.68375,454203850,79.413411,4.683563,17.4051,-31.7552,8.384,STAR,2mass,2.89938801561727,20180610,24676,0108-02549-1,474-009837,05173921+0441008,,J051739.33+044100.4,3237277792010166656,36434962,,tmgaia,0.236414,0.148466,tgas,5.20766,0.237077,tgas,197.436822,-18.403007,78.877045,-18.347891,9.591,0.04,9.052,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.704,0.044,7.41,0.038,7.388,0.024,AAA-111-111-ccc-0-0,2.8,8.584,0.135,8.559,0.066,8.502,0.066,7.795,0.366,8.88904,0.000345996,0.024,gaiaj,tplx,6024,192,3.52085,0.295741,NaN,NaN,3.03788,0.403987,1.11575,0.144293,0.0397974,0.0158772,DWARF,10.94903,2.912075,192.0249,NaN,0.132074,NaN,59,1.007182,,,0.0007083812
