Star,P2,P1,Gaia,TYC,HIP,RAJ2000,DEJ2000,Gmag,Jmag,RAVE,Group,Size,Np,_2M,SimbadName,RA,DEC
133.0,1.0,2.0,5.903800403711015e+18,b'8298-1970-1',,228.983133,-47.158343,8.08899974822998,7.763999938964844,b'',24.0,10.0,11.0,b'2M',b'TYC 8298-1970-1',228.983133,-47.158343
134.0,0.0,1.0,4.565073322500129e+17,b'3689-1700-1',,30.797418,55.170523,9.63700008392334,8.916000366210938,b'',415.0,2.0,1.0,b'2M',b'TYC 3689-1700-1',30.797418,55.170523
135.0,1.0,0.0,4.621611069374292e+18,b'9377-1008-1',,78.248305,-81.411701,9.732000350952148,8.272000312805176,b'20091203_0421m81_112',336.0,2.0,1.0,b'2M',b'TYC 9377-1008-1',78.248305,-81.411701
136.0,1.0,0.0,5.281619896341572e+17,b'4026-353-1',,4.101728,65.954229,8.220999717712402,7.25600004196167,b'',392.0,2.0,1.0,b'2M',b'TYC 4026-353-1',4.101728,65.954229
137.0,1.0,0.0,5.281697549351995e+17,b'4026-20-1',,3.588213,66.204302,7.139999866485596,5.502999782562256,b'',352.0,2.0,1.0,b'2M',b'TYC 4026-20-1',3.588213,66.204302
138.0,0.0,1.0,4.623279990585691e+18,b'9386-352-1',,81.840109,-79.839214,10.074000358581543,8.885000228881836,b'20041229_0609m80_039',416.0,2.0,1.0,b'2M',b'TYC 9386-352-1',81.840109,-79.839214
139.0,0.0,1.0,3.3414491313995684e+18,b'',26231.0,83.835408,13.28415,7.88700008392334,7.093999862670898,b'',417.0,2.0,1.0,b'2M',b'HIP 26231',83.835408,13.28415
140.0,0.0,1.0,3.197753544446851e+18,b'5314-3005-1',,68.480652,-8.324415,10.859999656677246,9.857999801635742,b'',418.0,2.0,1.0,b'2M',b'TYC 5314-3005-1',68.480652,-8.324415
141.0,0.0,1.0,1.1565629153196362e+18,b'343-253-1',,227.263746,5.203332,8.862000465393066,8.246999740600586,b'',419.0,2.0,1.0,b'2M',b'TYC 343-253-1',227.263746,5.203332
142.0,1.0,0.0,1.1565629153196365e+18,b'343-1082-1',,227.264635,5.201606,9.685999870300293,8.894000053405762,b'',419.0,2.0,1.0,b'2M',b'TYC 343-1082-1',227.264635,5.201606
143.0,0.0,1.0,3.197810306734627e+18,b'5314-394-1',,68.219364,-8.14146,9.140000343322754,8.307000160217285,b'',420.0,2.0,1.0,b'2M',b'TYC 5314-394-1',68.219364,-8.14146
144.0,0.0,1.0,3.197819171548278e+18,b'5314-259-1',,68.383277,-7.978337,10.248000144958496,9.187000274658203,b'',51.0,5.0,5.0,b'2M',b'TYC 5314-259-1',68.383277,-7.978337
145.0,0.0,1.0,1.9974057396472701e+18,b'4004-1812-1',,353.484453,55.178345,11.42300033569336,10.302000045776367,b'',421.0,2.0,1.0,b'2M',b'TYC 4004-1812-1',353.484453,55.178345
146.0,0.0,1.0,5.903867199046291e+18,b'',74775.0,229.228226,-46.202469,6.289999961853027,5.546000003814697,b'',422.0,2.0,1.0,b'2M',b'HIP 74775',229.228226,-46.202469
147.0,0.0,1.0,4724017349108352.0,b'51-276-1',,42.714106,3.501809,10.87600040435791,9.569999694824219,b'',423.0,2.0,1.0,b'2M',b'TYC 51-276-1',42.714106,3.501809
148.0,1.0,0.0,4725151220474240.0,b'51-838-1',,42.715726,3.509849,10.54699993133545,9.404999732971191,b'',423.0,2.0,1.0,b'2M',b'TYC 51-838-1',42.715726,3.509849
149.0,0.0,1.0,4.933038632610164e+18,b'',4831.0,15.518874,-47.390732,9.435999870300293,8.600000381469727,b'',424.0,2.0,1.0,b'2M',b'HIP 4831',15.518874,-47.390732
150.0,0.0,1.0,1.7159802753195791e+18,b'4551-1284-1',,196.611425,76.294835,9.055999755859375,8.336999893188477,b'',110.0,3.0,2.0,b'2M',b'TYC 4551-1284-1',196.611425,76.294835
151.0,1.0,0.0,8.929730070630386e+17,b'',35962.0,111.198929,32.588989,8.300000190734863,7.570000171661377,b'',374.0,2.0,1.0,b'2M',b'HIP 35962',111.198929,32.588989
152.0,0.0,1.0,3.197933417677202e+18,b'5313-417-1',,66.277015,-8.299334,8.944999694824219,7.947999954223633,b'20090924_0421m08_011',111.0,3.0,2.0,b'2M',b'TYC 5313-417-1',66.277015,-8.299334
153.0,0.0,1.0,1.7160360411750298e+18,b'4551-998-1',,197.299537,76.488816,11.35200023651123,10.182000160217285,b'',425.0,2.0,1.0,b'2M',b'TYC 4551-998-1',197.299537,76.488816
154.0,0.0,1.0,4.623490753220704e+18,b'9373-120-1',,79.421946,-78.782278,11.366000175476074,10.126999855041504,b'',426.0,2.0,1.0,b'2M',b'TYC 9373-120-1',79.421946,-78.782278
155.0,0.0,1.0,1.312909105102694e+18,b'2589-798-1',,253.206417,30.923348,10.576000213623047,9.680999755859375,b'',427.0,2.0,1.0,b'2M',b'TYC 2589-798-1',253.206417,30.923348
156.0,0.0,1.0,1.9570820440525394e+18,b'3204-2092-1',,335.277312,40.657065,12.00100040435791,11.005000114440918,b'',428.0,2.0,1.0,b'2M',b'TYC 3204-2092-1',335.277312,40.657065
157.0,0.0,1.0,5.339597900392536e+18,b'8629-1340-1',,170.923188,-58.717607,11.333999633789062,10.361000061035156,b'',429.0,2.0,1.0,b'2M',b'TYC 8629-1340-1',170.923188,-58.717607
158.0,0.0,1.0,3.599085596507125e+18,b'4938-774-1',,179.161698,-5.227225,9.90999984741211,8.760000228881836,b'',430.0,2.0,1.0,b'2M',b'TYC 4938-774-1',179.161698,-5.227225
159.0,1.0,0.0,3.599085699586653e+18,b'4938-774-2',,179.16307,-5.226246,10.416000366210938,9.196999549865723,b'',430.0,2.0,1.0,b'2M',b'TYC 4938-774-2',179.16307,-5.226246
160.0,0.0,1.0,6.22528348182106e+18,b'6756-158-1',,224.629441,-27.402152,10.366999626159668,8.918000221252441,b'20080407_1505m25_014',431.0,2.0,1.0,b'2M',b'TYC 6756-158-1',224.629441,-27.402152
161.0,0.0,1.0,3.198172836334174e+18,b'5321-446-1',,69.008825,-7.866413,11.696999549865723,10.019000053405762,b'',111.0,3.0,2.0,b'2M',b'TYC 5321-446-1',69.008825,-7.866413
162.0,0.0,1.0,4.933360548998814e+18,b'',5363.0,17.141093,-46.667887,7.059999942779541,,b'',432.0,2.0,1.0,b'2M',b'HIP 5363',17.141093,-46.667887
163.0,0.0,1.0,5.373890637265376e+18,b'8217-152-1',,171.010451,-47.178163,11.715999603271484,10.395000457763672,b'20100612_1124m47_065',433.0,2.0,1.0,b'2M',b'TYC 8217-152-1',171.010451,-47.178163
164.0,0.0,1.0,5.3396065590466e+18,b'',55518.0,170.564991,-58.386242,6.303999900817871,4.931000232696533,b'',434.0,2.0,1.0,b'2M',b'HIP 55518',170.564991,-58.386242
165.0,1.0,0.0,5.339606627766075e+18,b'8629-1083-1',,170.549698,-58.373715,9.581000328063965,8.805999755859375,b'',434.0,2.0,1.0,b'2M',b'TYC 8629-1083-1',170.549698,-58.373715
166.0,0.0,1.0,2.1908654290299986e+18,b'3964-915-1',,314.93512,59.076183,9.89900016784668,8.946999549865723,b'',435.0,2.0,1.0,b'2M',b'TYC 3964-915-1',314.93512,59.076183
167.0,0.0,1.0,3.5991913214215506e+18,b'4935-1141-1',,179.153725,-4.608885,8.538000106811523,7.7170000076293945,b'',436.0,2.0,1.0,b'2M',b'TYC 4935-1141-1',179.153725,-4.608885
168.0,1.0,0.0,3.5991913214215506e+18,b'4935-1191-1',,179.153207,-4.612469,10.017999649047852,9.175999641418457,b'',436.0,2.0,1.0,b'2M',b'TYC 4935-1191-1',179.153207,-4.612469
169.0,0.0,1.0,1.8359529024808166e+18,b'',100510.0,305.714416,27.131984,8.156999588012695,7.288000106811523,b'',437.0,2.0,1.0,b'2M',b'HIP 100510',305.714416,27.131984
170.0,0.0,1.0,6.526706245158584e+18,b'8458-446-1',,351.7466,-47.957277,10.727999687194824,9.772000312805176,b'',438.0,2.0,1.0,b'2M',b'TYC 8458-446-1',351.7466,-47.957277
171.0,0.0,1.0,5.435135977553622e+18,b'',48069.0,146.991049,-35.124498,9.401000022888184,8.404000282287598,b'',439.0,2.0,1.0,b'2M',b'HIP 48069',146.991049,-35.124498
172.0,0.0,1.0,1.8302073700982154e+18,b'2155-176-1',,304.026957,22.728585,10.107000350952148,9.142999649047852,b'',440.0,2.0,1.0,b'2M',b'TYC 2155-176-1',304.026957,22.728585
173.0,0.0,1.0,5.781043194646431e+18,b'',81042.0,248.286611,-75.94975,7.6479997634887695,7.250999927520752,b'',441.0,2.0,1.0,b'2M',b'HIP 81042',248.286611,-75.94975
174.0,0.0,1.0,5.258238403620096e+18,b'8611-2067-1',,151.461143,-59.402409,9.96399974822998,8.906999588012695,b'',442.0,2.0,1.0,b'2M',b'TYC 8611-2067-1',151.461143,-59.402409
175.0,0.0,1.0,2.2702454269125379e+18,b'',103763.0,315.40392,68.163263,7.15500020980835,6.111000061035156,b'',443.0,2.0,1.0,b'2M',b'HIP 103763',315.40392,68.163263
176.0,0.0,3.0,6.042164664941102e+18,b'6805-713-1',,243.045818,-28.303712,10.121999740600586,9.161999702453613,b'',27.0,9.0,10.0,b'2M',b'TYC 6805-713-1',243.045818,-28.303712
177.0,0.0,1.0,3.3623571352738857e+18,b'1350-663-1',,108.993829,18.691671,8.793000221252441,7.598999977111816,b'',112.0,3.0,2.0,b'2M',b'TYC 1350-663-1',108.993829,18.691671
178.0,0.0,1.0,4.78115364253745e+18,b'8082-562-1',,67.983373,-52.446669,11.61400032043457,10.598999977111816,b'20070114_0435m50_008',444.0,2.0,1.0,b'2M',b'TYC 8082-562-1',67.983373,-52.446669
179.0,1.0,0.0,4.781154948207508e+18,b'8082-490-1',,68.008335,-52.431165,10.090999603271484,9.206999778747559,b'20081124_0435m50_004',444.0,2.0,1.0,b'2M',b'TYC 8082-490-1',68.008335,-52.431165
180.0,0.0,3.0,6.042203388366205e+18,b'6801-310-1',,243.449169,-27.792848,9.133000373840332,8.295999526977539,b'',4.0,72.0,104.0,b'2M',b'TYC 6801-310-1',243.449169,-27.792848
181.0,0.0,2.0,6.042205759188154e+18,b'6801-186-1',,243.746529,-27.839794,10.744999885559082,9.333999633789062,b'',113.0,3.0,3.0,b'2M',b'TYC 6801-186-1',243.746529,-27.839794
182.0,0.0,1.0,2.490557561065976e+18,b'4695-386-1',,31.262747,-6.412599,10.99899959564209,9.805000305175781,b'20061121_0203m04_144',445.0,2.0,1.0,b'2M',b'TYC 4695-386-1',31.262747,-6.412599
183.0,0.0,1.0,2.490599033270186e+18,b'',9670.0,31.090185,-6.443044,10.178999900817871,9.366999626159668,b'',446.0,2.0,1.0,b'2M',b'HIP 9670',31.090185,-6.443044
184.0,0.0,1.0,6.04227245143648e+18,b'6801-172-1',,243.134539,-27.537141,11.107000350952148,9.550000190734863,b'',447.0,2.0,1.0,b'2M',b'TYC 6801-172-1',243.134539,-27.537141
185.0,0.0,1.0,6.042277948994618e+18,b'6801-104-1',,243.366646,-27.403861,8.359999656677246,,b'',4.0,72.0,104.0,b'2M',b'TYC 6801-104-1',243.366646,-27.403861
186.0,0.0,1.0,2.270350945667942e+18,b'4460-31-1',,315.465778,68.903314,11.572999954223633,10.142000198364258,b'',448.0,2.0,1.0,b'2M',b'TYC 4460-31-1',315.465778,68.903314
187.0,0.0,1.0,1.8900692498802342e+18,b'2754-1882-1',,344.882968,33.137318,10.517000198364258,9.550999641418457,b'',449.0,2.0,1.0,b'2M',b'TYC 2754-1882-1',344.882968,33.137318
188.0,0.0,1.0,1.542345845738051e+18,b'3456-945-1',,187.635814,46.775807,10.282999992370605,9.52299976348877,b'',450.0,2.0,1.0,b'2M',b'TYC 3456-945-1',187.635814,46.775807
189.0,0.0,1.0,4.624026455902099e+18,b'9369-339-1',,79.729613,-77.441448,11.753999710083008,10.503999710083008,b'',451.0,2.0,1.0,b'2M',b'TYC 9369-339-1',79.729613,-77.441448
190.0,0.0,1.0,5.781145105631272e+18,b'9442-1621-1',,249.134553,-75.601038,9.484000205993652,8.133000373840332,b'',452.0,2.0,1.0,b'2M',b'TYC 9442-1621-1',249.134553,-75.601038
191.0,1.0,0.0,4.624038447450802e+18,b'',25526.0,81.876123,-77.382039,9.222999572753906,8.38700008392334,b'',451.0,2.0,1.0,b'2M',b'HIP 25526',81.876123,-77.382039
192.0,0.0,2.0,6.042459127895076e+18,b'',79363.0,242.961093,-27.552866,7.931000232696533,7.340000152587891,b'',114.0,3.0,3.0,b'2M',b'HIP 79363',242.961093,-27.552866
193.0,0.0,1.0,6271511245630848.0,b'53-1088-1',,41.85015,5.354392,10.798999786376953,9.45300006866455,b'',115.0,3.0,2.0,b'2M',b'TYC 53-1088-1',41.85015,5.354392
194.0,0.0,1.0,6.683245021276123e+18,b'',101889.0,309.719351,-36.449971,8.84000015258789,8.07699966430664,b'',453.0,2.0,1.0,b'2M',b'HIP 101889',309.719351,-36.449971
195.0,0.0,2.0,6.055854546777432e+18,b'',64184.0,197.317135,-60.308432,8.081999778747559,7.4029998779296875,b'',3.0,114.0,365.0,b'2M',b'HIP 64184',197.317135,-60.308432
196.0,0.0,1.0,6.398132860099986e+18,b'9123-1248-1',,336.729218,-66.196343,10.1899995803833,9.394000053405762,b'20071003_2237m64_009',454.0,2.0,1.0,b'2M',b'TYC 9123-1248-1',336.729218,-66.196343
197.0,0.0,1.0,5.571486723752411e+18,b'7619-1682-1',,92.299501,-42.356853,10.156000137329102,9.041999816894531,b'20071113_0558m41_127',455.0,2.0,1.0,b'2M',b'TYC 7619-1682-1',92.299501,-42.356853
198.0,0.0,1.0,3.429252590938886e+18,b'1866-468-1',,86.780715,25.846193,8.37399959564209,7.873000144958496,b'',456.0,2.0,1.0,b'2M',b'TYC 1866-468-1',86.780715,25.846193
199.0,0.0,1.0,1.1186805478546552e+18,b'4378-1936-1',,134.385138,70.278897,10.0600004196167,9.128000259399414,b'',457.0,2.0,1.0,b'2M',b'TYC 4378-1936-1',134.385138,70.278897
200.0,0.0,1.0,5.2889883422534016e+17,b'4026-321-1',,2.517152,67.469467,9.312999725341797,7.916999816894531,b'',458.0,2.0,1.0,b'2M',b'TYC 4026-321-1',2.517152,67.469467
201.0,0.0,1.0,5.931906257385491e+18,b'8715-1277-1',,245.244205,-54.914352,7.703000068664551,,b'',459.0,2.0,1.0,b'2M',b'TYC 8715-1277-1',245.244205,-54.914352
202.0,0.0,1.0,6.398232812578873e+18,b'9123-1570-1',,333.166756,-66.715451,10.251999855041504,9.3100004196167,b'20081025_2148m65_124',460.0,2.0,1.0,b'2M',b'TYC 9123-1570-1',333.166756,-66.715451
203.0,0.0,1.0,6.683354216524469e+18,b'8394-2141-1',,296.106485,-47.755544,9.67199993133545,8.859000205993652,b'',461.0,2.0,1.0,b'2M',b'TYC 8394-2141-1',296.106485,-47.755544
204.0,1.0,1.0,4.934434874938623e+18,b'8040-500-1',,23.608282,-45.225476,11.734999656677246,10.666000366210938,b'20091128_0132m43_149',105.0,3.0,2.0,b'2M',b'TYC 8040-500-1',23.608282,-45.225476
205.0,1.0,1.0,5.904273124992045e+18,b'8287-2046-1',,221.785115,-50.587309,9.50100040435791,8.54699993133545,b'',24.0,10.0,11.0,b'2M',b'TYC 8287-2046-1',221.785115,-50.587309
206.0,0.0,1.0,4.220282968686154e+17,b'3661-1300-1',,4.600256,57.460134,8.355999946594238,7.501999855041504,b'',462.0,2.0,1.0,b'2M',b'TYC 3661-1300-1',4.600256,57.460134
207.0,0.0,1.0,2.7958429087527076e+18,b'1183-1301-1',,7.088524,19.432584,10.59000015258789,9.486000061035156,b'',463.0,2.0,1.0,b'2M',b'TYC 1183-1301-1',7.088524,19.432584
208.0,0.0,1.0,8.937687098846277e+17,b'2460-2212-1',,111.539987,34.295422,11.805000305175781,10.45199966430664,b'',464.0,2.0,1.0,b'2M',b'TYC 2460-2212-1',111.539987,34.295422
209.0,0.0,2.0,5.304538322874759e+18,b'8577-101-1',,132.96662,-57.293579,7.945000171661377,7.581999778747559,b'',12.0,23.0,47.0,b'2M',b'TYC 8577-101-1',132.96662,-57.293579
210.0,1.0,0.0,2.491547740006438e+18,b'4692-329-1',,31.952562,-4.377887,11.182000160217285,9.911999702453613,b'20061121_0203m04_106',445.0,2.0,1.0,b'2M',b'TYC 4692-329-1',31.952562,-4.377887
211.0,1.0,0.0,3.600640202869456e+18,b'4942-787-1',,180.230805,-4.487523,9.229999542236328,8.005000114440918,b'',335.0,2.0,1.0,b'2M',b'TYC 4942-787-1',180.230805,-4.487523
212.0,1.0,0.0,5.519807443862889e+18,b'',40575.0,124.255125,-45.75187,7.620999813079834,6.175000190734863,b'',403.0,2.0,1.0,b'2M',b'HIP 40575',124.255125,-45.75187
213.0,0.0,1.0,5.37416462182054e+18,b'8217-1639-1',,168.939961,-47.904821,11.934000015258789,10.76099967956543,b'',465.0,2.0,1.0,b'2M',b'TYC 8217-1639-1',168.939961,-47.904821
214.0,0.0,1.0,2.4916626046119716e+18,b'4695-489-1',,30.041215,-5.400337,10.031999588012695,8.793999671936035,b'20051109_0158m04_129',466.0,2.0,1.0,b'2M',b'TYC 4695-489-1',30.041215,-5.400337
215.0,0.0,1.0,5.156172044882579e+18,b'5300-393-1',,47.803455,-13.626482,10.217000007629395,9.428000450134277,b'',467.0,2.0,1.0,b'2M',b'TYC 5300-393-1',47.803455,-13.626482
216.0,0.0,1.0,6.777106411928169e+18,b'7483-165-1',,315.698673,-35.806317,8.935999870300293,8.489999771118164,b'20070823_2106m36_059',468.0,2.0,1.0,b'2M',b'TYC 7483-165-1',315.698673,-35.806317
217.0,0.0,1.0,1.9574569775168458e+18,b'3204-2022-1',,335.932341,40.90255,8.786999702453613,7.914000034332275,b'',469.0,2.0,1.0,b'2M',b'TYC 3204-2022-1',335.932341,40.90255
218.0,1.0,0.0,1.9574569775198203e+18,b'3204-2022-2',,335.934327,40.903679,9.418000221252441,8.217000007629395,b'',469.0,2.0,1.0,b'2M',b'TYC 3204-2022-2',335.934327,40.903679
219.0,1.0,0.0,6.042869864209688e+18,b'6788-490-1',,241.021237,-27.589859,10.166000366210938,8.991999626159668,b'',334.0,2.0,1.0,b'2M',b'TYC 6788-490-1',241.021237,-27.589859
220.0,1.0,0.0,5.571717140156823e+18,b'7621-1980-1',,95.074364,-41.698738,10.73900032043457,9.654000282287598,b'',455.0,2.0,1.0,b'2M',b'TYC 7621-1980-1',95.074364,-41.698738
221.0,1.0,0.0,2.491819181939764e+18,b'4692-781-1',,30.569837,-4.737791,10.637999534606934,9.812000274658203,b'20061121_0203m04_119',466.0,2.0,1.0,b'2M',b'TYC 4692-781-1',30.569837,-4.737791
222.0,0.0,1.0,5.292218844834817e+17,b'',3509.0,11.202751,67.157941,6.75600004196167,5.988999843597412,b'',470.0,2.0,1.0,b'2M',b'HIP 3509',11.202751,67.157941
223.0,0.0,1.0,6.398528443768086e+18,b'9122-1445-1',,330.554571,-67.325859,11.305000305175781,9.901000022888184,b'20060614_2148m65_130',471.0,2.0,1.0,b'2M',b'TYC 9122-1445-1',330.554571,-67.325859
224.0,1.0,5.0,5.304602713018126e+18,b'8590-3151-1',,133.362527,-56.519395,7.48799991607666,7.214000225067139,b'',12.0,23.0,47.0,b'2M',b'TYC 8590-3151-1',133.362527,-56.519395
225.0,0.0,1.0,5.571794621368228e+18,b'7616-1799-1',,94.845422,-41.168432,11.362000465393066,9.991000175476074,b'20100219_0628m42_056',472.0,2.0,1.0,b'2M',b'TYC 7616-1799-1',94.845422,-41.168432
226.0,0.0,1.0,3.9305457118499e+18,b'',62716.0,192.788719,13.687741,10.348999977111816,9.270999908447266,b'',473.0,2.0,1.0,b'2M',b'HIP 62716',192.788719,13.687741
227.0,0.0,1.0,1.1602236018455012e+18,b'333-373-1',,224.798233,6.808047,11.031000137329102,10.038999557495117,b'',474.0,2.0,1.0,b'2M',b'',224.798233,6.808047
228.0,1.0,0.0,1.1602236018455014e+18,b'333-250-1',,224.802893,6.806882,11.371000289916992,10.293000221252441,b'',474.0,2.0,1.0,b'2M',b'',224.802893,6.806882
229.0,0.0,1.0,2.98972305825435e+18,b'',24099.0,77.642111,-11.648651,7.1620001792907715,7.215000152587891,b'',475.0,2.0,1.0,b'2M',b'HIP 24099',77.642111,-11.648651
230.0,0.0,1.0,1.7173900210268193e+18,b'',59091.0,181.763434,78.45086,9.175999641418457,8.163000106811523,b'',476.0,2.0,1.0,b'2M',b'HIP 59091',181.763434,78.45086
231.0,0.0,1.0,4.490283442047238e+18,b'992-860-1',,262.390458,8.280633,8.489999771118164,7.031000137329102,b'',477.0,2.0,1.0,b'2M',b'TYC 992-860-1',262.390458,8.280633
232.0,0.0,5.0,6.042985072410493e+18,b'6788-169-1',,241.220078,-26.670613,9.352999687194824,8.439000129699707,b'',25.0,10.0,14.0,b'2M',b'TYC 6788-169-1',241.220078,-26.670613
233.0,0.0,1.0,4.46041211630152e+18,b'968-1445-1',,247.996918,12.869436,9.87600040435791,9.048999786376953,b'',478.0,2.0,1.0,b'2M',b'TYC 968-1445-1',247.996918,12.869436
234.0,1.0,0.0,4.4604121163015204e+18,b'968-193-1',,247.991021,12.866349,11.496999740600586,10.413999557495117,b'',478.0,2.0,1.0,b'2M',b'TYC 968-193-1',247.991021,12.866349
235.0,0.0,1.0,2.0075457107615828e+18,b'',111060.0,337.477276,56.783886,8.729999542236328,8.538000106811523,b'',479.0,2.0,1.0,b'2M',b'HIP 111060',337.477276,56.783886
236.0,0.0,1.0,3.440173902499075e+18,b'2428-936-1',,94.116965,33.934295,11.352999687194824,10.270000457763672,b'',480.0,2.0,1.0,b'2M',b'TYC 2428-936-1',94.116965,33.934295
237.0,1.0,0.0,8.94059839947578e+17,b'2458-1441-1',,114.84004,33.593625,10.052000045776367,9.156999588012695,b'',464.0,2.0,1.0,b'2M',b'TYC 2458-1441-1',114.84004,33.593625
238.0,0.0,1.0,2.270919805497339e+18,b'4465-1910-1',,318.648548,70.558747,9.979000091552734,9.208999633789062,b'',481.0,2.0,1.0,b'2M',b'TYC 4465-1910-1',318.648548,70.558747
239.0,1.0,0.0,6.777389467452847e+18,b'7480-502-1',,317.785212,-34.994941,8.946000099182129,7.921999931335449,b'20050829_2100m35b_113',338.0,2.0,1.0,b'2M',b'TYC 7480-502-1',317.785212,-34.994941
240.0,0.0,1.0,1.7175152622729016e+18,b'',58619.0,180.315253,79.087371,8.274999618530273,7.349999904632568,b'',482.0,2.0,1.0,b'2M',b'HIP 58619',180.315253,79.087371
241.0,0.0,1.0,1.7175266353450895e+18,b'4553-1132-1',,182.434177,79.118797,11.083000183105469,9.722000122070312,b'',483.0,2.0,1.0,b'2M',b'TYC 4553-1132-1',182.434177,79.118797
242.0,1.0,0.0,3.931033963727977e+18,b'1449-321-1',,192.155067,15.155694,10.748000144958496,9.692000389099121,b'',473.0,2.0,1.0,b'2M',b'TYC 1449-321-1',192.155067,15.155694
243.0,1.0,0.0,1.5439087671576653e+18,b'3456-125-1',,187.453326,47.665734,11.821999549865723,10.92199993133545,b'',450.0,2.0,1.0,b'2M',b'TYC 3456-125-1',187.453326,47.665734
244.0,1.0,0.0,5.339814847776509e+18,b'8624-587-1',,169.802573,-57.39974,10.928999900817871,9.881999969482422,b'',365.0,2.0,1.0,b'2M',b'TYC 8624-587-1',169.802573,-57.39974
245.0,0.0,1.0,6.105231930351988e+18,b'7823-1126-1',,221.040459,-39.706602,10.404000282287598,9.467000007629395,b'',484.0,2.0,1.0,b'2M',b'TYC 7823-1126-1',221.040459,-39.706602
246.0,0.0,1.0,4.624941661892761e+18,b'9369-193-1',,72.271182,-77.01898,11.557000160217285,10.35099983215332,b'',485.0,2.0,1.0,b'2M',b'TYC 9369-193-1',72.271182,-77.01898
247.0,1.0,0.0,4.78237684922319e+18,b'8075-922-1',,65.520771,-50.113986,10.416999816894531,9.508000373840332,b'',411.0,2.0,1.0,b'2M',b'TYC 8075-922-1',65.520771,-50.113986
248.0,0.0,1.0,5.385793778349064e+18,b'7740-550-1',,174.966351,-37.804422,10.015000343322754,9.07800006866455,b'',486.0,2.0,1.0,b'2M',b'TYC 7740-550-1',174.966351,-37.804422
249.0,0.0,1.0,5.519928287062956e+18,b'',41055.0,125.656966,-44.865662,7.150000095367432,6.583000183105469,b'',487.0,2.0,1.0,b'2M',b'HIP 41055',125.656966,-44.865662
250.0,0.0,1.0,5.435671370996388e+18,b'7176-2001-1',,148.419564,-34.095313,9.61400032043457,8.871999740600586,b'',488.0,2.0,1.0,b'2M',b'TYC 7176-2001-1',148.419564,-34.095313
251.0,0.0,1.0,8.942513267701651e+17,b'2457-1613-1',,114.54116,33.707703,8.25100040435791,7.2870001792907715,b'',116.0,3.0,2.0,b'2M',b'TYC 2457-1613-1',114.54116,33.707703
252.0,0.0,1.0,1.1338781006530707e+18,b'',50338.0,154.187591,80.521278,9.513999938964844,8.571999549865723,b'',489.0,2.0,1.0,b'2M',b'HIP 50338',154.187591,80.521278
253.0,0.0,2.0,3.199499259674207e+18,b'4746-535-1',,68.218262,-5.725373,9.116000175476074,8.468999862670898,b'',51.0,5.0,5.0,b'2M',b'TYC 4746-535-1',68.218262,-5.725373
254.0,0.0,1.0,1.91786198326624e+17,b'',27067.0,86.103022,40.404326,8.151000022888184,7.23799991607666,b'',490.0,2.0,1.0,b'2M',b'HIP 27067',86.103022,40.404326
255.0,0.0,1.0,2.797111126696023e+18,b'',493.0,1.477458,18.234391,7.276000022888184,6.331999778747559,b'',491.0,2.0,1.0,b'2M',b'HIP 493',1.477458,18.234391
256.0,0.0,1.0,3.342256276014286e+18,b'721-467-1',,91.135744,11.082807,10.947999954223633,9.956999778747559,b'',492.0,2.0,1.0,b'2M',b'TYC 721-467-1',91.135744,11.082807
257.0,1.0,0.0,3.3422563447337626e+18,b'721-15-1',,91.137452,11.091631,10.687999725341797,9.72599983215332,b'',492.0,2.0,1.0,b'2M',b'TYC 721-15-1',91.137452,11.091631
258.0,0.0,1.0,3.962950174942253e+17,b'3652-884-1',,0.638464,53.922392,11.470999717712402,10.484000205993652,b'',493.0,2.0,1.0,b'2M',b'TYC 3652-884-1',0.638464,53.922392
259.0,0.0,1.0,5.830385256410127e+18,b'9037-197-1',,248.534545,-61.324628,10.121000289916992,9.104000091552734,b'',494.0,2.0,1.0,b'2M',b'TYC 9037-197-1',248.534545,-61.324628
260.0,0.0,1.0,1.161234671506344e+18,b'333-186-1',,223.802002,7.415272,9.829999923706055,8.881999969482422,b'',495.0,2.0,1.0,b'2M',b'TYC 333-186-1',223.802002,7.415272
261.0,0.0,1.0,8.943763274973843e+17,b'2461-1519-1',,114.488628,34.65636,10.234000205993652,8.848999977111816,b'',496.0,2.0,1.0,b'2M',b'TYC 2461-1519-1',114.488628,34.65636
